Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
7,1,0.00029999999,800279,2048182.4,2039591,4194304,611115,1565127.1,102989.52,18163.744,17247.566
17,2,0.0011,1041479,1476933.1,1991495,3110320,1119945,1690764.5,159307.53,10535.221,12459.619
46,3,0.0030999999,703443,1618466.3,2445945,4194304,452929,1257957,87676.66,23419.328,12921.307
47,4,0.0032,870965,1349144.3,1998103,3486179,440946,753960.8,64907.965,16094.137,10771.927
54,5,0.0037999998,761777,1036122.7,2001763,3107274,440523,668172.8,45893.344,8848.789,19614.475
87,6,0.0064999997,802618,1375033,2285799,3412491.3,754114,1446397.3,53807.023,17879.176,11507.367
105,7,0.0075999997,583187,1550112.4,2060622,3315216.5,316509,877333.5,57477.676,23063.764,7240.3936
127,8,0.009,661657,1007655,1764606,2505908.3,667451,1081198.5,52075.77,11877.322,15645.068
135,9,0.009699999,648461,923066.8,2046040,2904669.3,364114,530502,43659.016,10424.778,10774.356
142,10,0.0101,599597,1430742,2248150,4194304,464144,963026.1,192726.97,21765.457,9372.025
144,11,0.0103,419496,567727.25,1267148,1781492.5,443948,587448.1,35169.01,3354.6113,9357.606
152,12,0.010799999,1038866,1545710.8,2657359,4194304,637041,1006563.7,133490.08,13269.105,17358.234
158,13,0.0115,679825,961063.75,2446615,3755729.8,407929,618152.75,34501.965,15279.369,7552.9834
167,14,0.0121,1182987,2408423.8,2584463,4194304,1392667,3244608.8,142686.3,53501.12,15229.218
174,15,0.0126,472769,626070.56,1924793,2588195,436072,588428,76570.914,5467.773,13608.19
180,16,0.012999999,886611,2776840,2385114,4194304,729917,2883224.3,238208.25,42594.355,14205.734
189,17,0.013499999,1305278,3172663.5,2924001,4194304,955109,2322512.5,237995.86,37241.9,27680.41
192,18,0.013599999,491116,801366.06,2213523,3614279.5,353061,618752,30047.217,11927.221,7177.407
210,19,0.015,1122875,1872056,2498663,4194304,581064,1106937.4,135200.56,28668.982,17477.3
224,20,0.015999999,944625,1464107.5,2065271,3613935,530194,880968.8,53701.746,17018.227,13744.935
228,21,0.0166,449592,647189.94,1286012,1789719.9,247443,375606.9,45696.12,7297.5547,5881.94
244,22,0.0178,799037,1178487.1,2320568,3573575.3,555944,830195.7,60726.316,14594.096,11911.542
251,23,0.0184,473684,636442.1,1737137,2380948.5,287982,381199.9,27333.926,10076.348,6787.447
253,24,0.0186,1375770,2008688.8,2879546,4194304,1183111,1758434.4,89774.75,16951.703,17790.25
263,25,0.019199999,1301079,1911702,1543701,2697612.8,985560,1663750.9,45711.305,10936.16,15918.299
265,26,0.019199999,440424,538440.56,1757814,2299895.3,367512,443339.03,46061.22,6451.111,6665.6826
275,27,0.0197,516143,710848.94,1455068,1974056.6,599447,886136.8,12446.086,6538.1406,12262
280,28,0.0201,774212,2193320.3,2274948,4194304,635224,1790750,154052.14,37124.234,11109.362
281,29,0.0201,578181,763849.4,1160763,1549807.8,295042,404877.8,84921.4,6092.047,7779.5596
301,30,0.021499999,582051,2063849.8,2306822,4194304,633211,2303145.3,134824.39,33409.93,12840.688
302,31,0.021499999,609731,875189.06,1796560,3073554.3,425295,641368.8,36565.313,11981.457,10807.595
305,32,0.0219,353643,496276.44,1864886,2548967,396780,543470.25,42694.34,8544.189,5994.478
322,33,0.0229,1134227,2083258.3,2101726,4194304,864287,1698664.1,149255.92,24711.742,14061.32
323,34,0.023,368312,504306.13,886334,1083844.6,225567,292347.75,9587.87,3609.2515,8380.802
333,35,0.023899999,448283,619431.56,1358430,1879255.3,263651,372638.75,29717.39,5234.842,6906.276
362,36,0.025999999,1119507,1848900.5,2313390,4194304,794649,1528241.6,41319.152,21890.4,16420.938
387,37,0.0279,557348,968640.2,2279704,3730011,421758,804179.3,91829.86,9927.979,8203.127
402,38,0.029,536026,723699.4,1893978,2582795.5,327788,479151,48271.3,7455.7554,6930.9624
403,39,0.029,792547,1214234.1,2044523,3358601,609394,1046172.4,83316.53,14346.549,25233.176
407,40,0.029199999,1159202,2059870.8,3064979,4194304,896276,1837712.8,148659.39,38260.004,18304.066
425,41,0.030599998,440646,644636.25,1256522,1704727.4,406874,618969.94,24178.34,6375.7773,8287.898
