Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
5,1,0.0002,641584,1001193.94,1350366,2102379.3,352506,596536.8,101090.39,2142.827,13932.384
17,2,0.0008,681412,1073952,2159790,3368421.5,373337,655047.25,152966.83,1856.0956,15723.974
21,3,0.0011,572522,890507.2,1657143,2276997.8,335267,553952.6,42818.906,1339.8124,10674.3955
26,4,0.0016999999,673678,1671065.8,1787671,4194304,549190,1257355.1,32490.4,4869.1426,14731.055
34,5,0.0023,596631,1365247,1895053,4194304,329605,806777.06,28474.023,6491.492,9012.763
50,6,0.0039999997,530901,808675.06,1738164,2845739,428427,707770.06,34965.36,2362.542,12097.023
63,7,0.0050999997,706538,2115159.3,2483501,4194304,776463,2206365,125858.87,9962.441,10863.934
81,8,0.0066,853945,1842605.5,1788650,4194304,503319,1463371.1,143373.31,7091.6904,11435.083
82,9,0.0067,653871,991045.1,1998143,3019600.8,710568,1109762.3,46029.16,1629.178,9170.678
84,10,0.0067,796586,1970158.5,1968498,4194304,624520,1673428.6,70938.516,6008.9575,9275.791
98,11,0.0075999997,696624,1642442.8,1597542,3653768.5,821004,1677630.3,71419.67,5299.1855,8751.848
100,12,0.0078,562770,796494.6,1740883,2220206,459391,632637.75,30269.63,-578.0906,7829.6475
101,13,0.007999999,596546,908507.3,1753915,2424449.5,441932,685892.5,57652.15,764.63696,9588.095
112,14,0.0089,470587,783215.2,1477702,2425458.5,247097,453449.16,29628.871,4583.2446,8147.833
125,15,0.01,1110708,2279734.5,1755156,3272277.3,578061,1325656.3,326428.22,1382.1631,24906.38
134,16,0.0104,959154,1584600.4,2894641,4194304,650528,1221998.5,87182.13,7909.637,50310.887
142,17,0.0111,796574,1663343.4,2644169,4194304,551749,1309372,21627.87,8801.834,9650.32
157,18,0.0122,921533,1388360.9,2147572,3216993.5,464931,763548.5,17449.203,3258.155,12163.758
164,19,0.0128,537226,1368339,1977551,4194304,561479,1228313.6,29345.217,4399.657,21082.764
186,20,0.0144,334489,462658.78,1384146,1894921,195899,294936.34,28162.89,-222.52637,6071.6577
187,21,0.0144,1197195,1643778.9,1587675,2098595.5,716780,990621.5,20230.135,2824.188,18019.912
191,22,0.014699999,878118,1307675.8,2333335,3482280.8,643637,1021404.25,76193.25,4392.4863,18732.342
200,23,0.015299999,961987,1450306,2434401,3980006.5,522300,859712.6,33987.93,5279.8267,29066.367
235,24,0.018199999,893551,3033506.5,1920030,4194304,777848,2088119.9,105158.56,11577.119,21337.959
250,25,0.02,641204,1101278,1517599,2584037.8,278996,542868.25,118315.91,3736.36,7856.9263
281,26,0.0221,612941,906833.06,1461956,1993998.5,655442,977001.4,37406.35,1516.3625,8532.217
283,27,0.0222,504281,654400.8,1463737,1890336.9,467936,608514.3,108663.37,-248.68335,17341.697
295,28,0.0229,1131897,1748783.8,2088615,3342116.8,864672,1450241.8,73050.234,3822.8975,12982.114
304,29,0.023699999,701409,1221111.4,2017115,3269164.3,594250,1170537.5,13645.303,6151.5254,18724.77
310,30,0.0241,641192,1125745.1,1700380,2918516,388199,726985.4,74737.945,2603.1038,11733.941
325,31,0.024899999,550848,779981,1129861,1567417.5,331257,485065.22,84086.47,-303.42383,12921.633
