Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
12,1,0.0011,758508,1144852.6,2245858,3504347,566474,940102.94,131157.39,3868.4858,10456.147
32,2,0.0032,1455506,2885333.3,1689662,4194304,1106077,2458312.8,219612.19,4377.5723,19486.916
63,3,0.0064,715346,988207.7,1988720,2867736.3,540283,779685.7,152764.64,-1692.5452,12141.314
112,4,0.0115,802685,1306452.6,2851223,4194304,633616,1138135.1,110964.39,6212.7827,17631.686
138,5,0.0132,798461,1321907.5,2141278,3231604.8,716590,1246668,180670.2,1419.0901,8877.596
206,6,0.0213,763068,1187920.3,1689179,2598796,889858,1481326,33411.07,3496.1301,12960.438
396,7,0.0385,584935,853666.4,2072363,3025660.3,482271,687310.1,49254.074,1237.6517,12919.788
416,8,0.0401,499013,674348.1,1728968,2591260.5,548681,752687.5,83004.23,169.86157,117983.51
667,9,0.0635,982608,2346805.8,2231723,4194304,800198,1856939.5,76328.27,5983.0615,11514.935
674,10,0.0645,623266,934540.8,1534106,2356009.3,312497,495879.66,17320.816,4630.752,7831.1133
705,11,0.0672,810060,1090219.3,1555397,2279535.5,1008446,1313693.4,18225.445,3152.0818,26628.53
743,12,0.0711,956047,1541793.6,2369436,3576499.3,589027,1028694.56,50241.5,5616.287,11427.542
767,13,0.0729,523318,754643.25,1499294,2163273.5,647952,999916.94,36072.5,1488.0745,11010.993
771,14,0.073199995,766132,1151000.3,1818630,2711702.5,647833,1018477.06,14468.801,2160.4011,11623.796
829,15,0.0792,571411,1437692.9,1907868,4194304,473574,1007907.1,76196.88,6228.42,6724.6733
853,16,0.0818,669574,975901,2117645,3271714.5,649230,1025595.7,17223.557,3663.0078,7413.525
876,17,0.0841,663658,1041455.56,1803276,2602122.5,741917,1264499.3,46143.445,3765.045,14459.248
901,18,0.0866,898971,1400858.3,1821434,3000568.8,537493,866122.94,119502.19,2232.697,18852.236
970,19,0.0955,721374,2490605.5,957654,2896620.5,404992,1767698,27584.166,37481.094,16365.013
1100,20,0.109699994,623634,819573.8,1666221,1977161.3,505856,686404.9,10634.896,1767.531,12142.615
1169,21,0.1162,575354,838574,1642738,2307349.3,289799,449241.25,63613.113,2174.9912,30300.43
1204,22,0.119799994,1463822,1904795.9,1705293,2269750.3,1348014,1696681,17781.871,11209.709,20998.125
1223,23,0.1222,541314,1343848.9,1721555,4194304,326666,900530.2,122786.195,2417.399,9710.268
1247,24,0.1241,760304,1117286,1498526,2228835.5,406866,656419.9,66248.49,828.9203,20463.59
1250,25,0.124299996,601670,1109049.3,1622593,3501660.3,588579,1364078.1,62854.375,4737.4346,7342.888
1297,26,0.1293,367203,470315.06,1316466,1702491.6,433436,547274.8,40357.453,4196.4453,5282.721
1332,27,0.1331,652304,1158429.5,1835839,3172913.8,583472,1098475.5,58334.5,1330.1528,15897.148
1338,28,0.1338,803311,1228174.8,2056496,3670846.3,909063,1385106,8703.311,5241.374,14107.398
1414,29,0.1399,697440,1195233.8,1239535,2107860.3,374267,706717,140771.52,1869.45,7946.88
1495,30,0.14819999,623925,864734.94,1352171,1998202.3,652385,916621.5,95815.24,475.9104,10841.183
1500,31,0.14899999,545176,719865.8,1759110,2355581.3,485589,652070.8,76476.36,-193.03833,10738.315
1517,32,0.1507,413525,581036,1836810,2628818.5,242489,339547.84,57528.41,1290.3684,10158.006
1540,33,0.15259999,611358,858941.3,1993550,2678197.5,433480,603537.8,72295.2,1470.439,9872.438
1584,34,0.15619999,465812,615155.25,1410346,1958637.5,428537,586645.4,8922.696,2823.5908,6708.277
1637,35,0.1601,504942,620186.7,1375141,1713032.3,480286,563670,97849.22,-2372.2734,6563.103
1661,36,0.1626,826897,1258982.1,1980648,3506766.5,639379,1040665.9,50939,5508.634,10043.354
1701,37,0.168,563753,912292.5,1774785,2820171,661665,1118899.4,213499.69,-2002.1558,273290.22
1706,38,0.16849999,685452,1025266.56,1906784,2918729.3,734565,1108683.5,74326.65,3998.2813,10849.879
1782,39,0.1753,868591,1839960.9,2329709,4194304,937460,1983823.8,63653.95,14340.699,22326.139
1817,40,0.1776,652809,911111.56,2519874,3659289.3,395720,576554.3,99846.13,4128.025,17737.15
1866,41,0.1819,908368,1240093.6,1580605,2253361,901537,1222523.9,32600.678,1242.8877,17368.012
1905,42,0.1845,777184,1133300.3,2482969,3795950.3,499365,719267.8,40558.047,5774.3506,8564.004
1923,43,0.18699999,650598,921486.75,1914060,3034402.8,449824,653833,30734.291,2984.1572,9214.497
1951,44,0.1894,671664,955801.25,2206630,3183667.8,370321,596676.75,19468.783,3618.6812,10195.747
2008,45,0.19479999,1246819,1877034.4,1321041,2169619,1128189,1865124.4,54671.086,55233.28,16551.156
2135,46,0.2087,517481,713100.1,1985844,2901953,607327,873758.4,31138.764,3040.575,7526.638
2277,47,0.22289999,601926,839663.2,1296726,1836559.6,711046,1015888.7,34578.906,1817.9808,11998.966
2303,48,0.2253,807642,1228909.5,1731515,2858188.8,404860,657192.94,79544.71,4817.9297,9846.663
2379,49,0.2316,1135251,1797669.5,1894472,2990775,1140081,1929333.5,118780.23,3462.686,18204.137
2405,50,0.23449999,1111021,1748703.9,2589862,4194304,805847,1361278.5,31258.254,4505.936,21916.66
