Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
26,1,0.0018999999,571787,839898.7,1586883,2092544.8,343986,501586.38,25210.84,1768.3638,6769.7085
30,2,0.0022,532365,1189426.1,579810,1659186.4,305035,788898.25,9790.678,14939.229,8371.077
41,3,0.0033,591895,841557.7,1883418,2581301,525062,745768.7,82584.56,832.42554,15185.996
42,4,0.0033,1075187,1648432.6,2746762,4194304,740761,1169383.9,59456.484,6180.9263,12433.887
141,5,0.012,299023,405315.66,1375025,1860616,194239,287836.06,15801.561,534.6482,8290.357
144,6,0.0122,321931,409102.06,1791182,2333377.8,222170,292848.8,11190.914,643.647,13028.453
179,7,0.0156,958465,2775478,1765082,4194304,1087508,2569774.8,89207.73,7758.932,22080.248
371,8,0.032199997,911078,1472560.5,1614281,2271361.3,630688,1046357.25,56700.516,1411.0228,13373.903
401,9,0.034399997,787382,1214360.3,1518813,2362614.8,643593,1002259.3,58613.75,2129.6812,13050.831
409,10,0.0347,367161,458706.97,1705939,2178252,414708,519150.75,14373.849,426.36975,8007.6577
462,11,0.0391,1034012,2052236.5,2507516,4194304,600189,1330925.8,51744.918,8938.15,14853.105
472,12,0.0404,588954,841984.5,1225874,1641523,767881,1082237.6,93461.33,-541.02637,16663.957
494,13,0.0418,514092,792054.5,2531148,4194304,319795,512962.94,54609.36,727.6366,16786.936
512,14,0.0435,865836,1430087.8,1635697,2700424.5,872969,1491615.6,128211.125,956.1963,9852.836
536,15,0.0457,619801,909937.56,2192375,3077068,503135,821161.2,71625.49,1728.2388,8316.064
548,16,0.0469,299033,380815.1,1682251,3419948,168123,210157.05,19277.008,2991.3472,6313.6563
610,17,0.051999997,592512,906955.56,1238905,1981266.6,283802,469314,23814.455,2310.7766,9957.281
684,18,0.0587,1145088,1833143,2428431,3860268.5,795430,1392874,52935.95,3869.707,19417.635
763,19,0.0655,1087130,1805149.9,2184155,3804480,625247,1187066.8,86296.766,7559.8833,16894.047
780,20,0.0673,1015564,1580800.4,1528620,2465544.3,562184,969467.3,48091.36,3583.2163,12098.709
835,21,0.0717,719445,1028287.4,2252524,3411931.3,524623,783319.4,44921.203,4857.1436,12980.31
849,22,0.0726,959422,2383437.5,2136583,4194304,614060,1632120.3,93248.2,7232.146,10866.413
934,23,0.0795,606382,960420.5,1420965,2139508.8,688963,1235520.5,22451.889,1944.2064,13789.015
1083,24,0.0902,695684,1114007.3,2406006,3861883.3,709929,1218670.5,29354.836,5834.791,20032.021
1099,25,0.090799995,573646,767857.25,1416288,1944206.5,486250,670743.44,18803.348,314.06372,12450.21
1123,26,0.0929,563432,756183.4,1558247,2201525,510760,676669.44,39019.824,741.36475,12724.428
1126,27,0.0932,564512,780465.4,2041025,2943595.3,532000,790878.4,26863.8,2770.8142,10863.179
1134,28,0.094,493369,698360.06,2288541,3127798,431435,618165.44,28297.129,2827.0938,18918.902
1150,29,0.0949,428437,1047824.8,1347518,3299381,418478,915767.3,254463.33,-2475.4712,9372.073
1176,30,0.0967,426567,618297.94,699263,1017653.2,219918,334844.63,52097.105,-116.10205,7010.5815
1208,31,0.0993,539246,734290.06,1857405,2475780.8,529237,704831.06,38033.164,897.3014,12482.671
1238,32,0.101799995,1122574,4194304,2578670,4194304,996102,3509368.5,344198.44,10342.355,26511.262
1299,33,0.1068,407616,550569.1,2015989,2643734.3,421859,535422.9,23031.674,1041.7382,5849.914
1334,34,0.109299995,778222,946617.3,657173,812284.2,729089,848699.7,33507.715,38764.71,11005.232
1341,35,0.1099,577737,1158551.6,1408696,3443598.3,481220,922776.94,37650.94,1772.8668,9596.584
1363,36,0.1116,378727,954141.94,1429260,3635826,208170,588074.7,45345.9,2873.1187,7666.906
1374,37,0.1127,987121,2461263.8,2165999,4194304,617397,1967749.3,67762.75,7056.969,15377.314
1412,38,0.1153,640968,939128.7,2143587,3166838.3,385413,616469.5,21003.654,2975.8208,17088.031
1500,39,0.1217,773827,1651414.6,1859591,3635043.8,607792,1261916.8,58745.066,23333.012,10977.363
1680,40,0.1373,840636,1691887,1225706,3371318.3,491065,1272805.5,56205.555,30994.68,23072.045
