Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
12,1,0.0008,822372,1249968.9,2691149,4194304,508603,840095.3,110744.91,5194.324,12845.91
44,2,0.0029,738485,1140784.8,2166963,3431900.5,743360,1206985.5,50190.45,4326.2793,9182.635
52,3,0.0039999997,645100,800023.8,1244184,1541273.4,474295,574539.06,23588.83,-998.13257,10716.138
122,4,0.008599999,772429,1135500.1,1456359,2344097,935004,1373755,74634.805,2817.9736,16963.207
136,5,0.0093,410694,527157.25,1419138,2018330.6,348005,465310.2,18995.152,1769.9658,9558.572
138,6,0.0095,494783,711726.3,1425612,2003950.1,300708,439438.72,36490.637,1264.8457,6160.914
139,7,0.0095999995,804434,3210739,1969337,4194304,792731,2419261.5,104922.15,13223.926,12574.07
148,8,0.0101,348060,484045.2,1461088,1836922.9,241865,320485.88,46561.1,-121.718506,10242.826
192,9,0.014099999,897463,1518108.5,2170291,3503990.5,464779,889198.7,46185.168,5563.5,14079.569
225,10,0.0163,681487,973052.4,1928678,2713528,589252,874634.9,54245.168,-386.94824,7559.512
231,11,0.0167,438933,594746.75,2360549,3133229.5,329316,432470.7,18726.156,1469.8376,10355.831
275,12,0.019299999,878399,2078109.8,2485843,4194304,720919,1952147.6,98075.1,5288.5044,11062.284
284,13,0.0198,594945,892773.25,2410490,3685440.3,410085,618034.94,34465.074,3596.9492,10421.5
297,14,0.021,602406,903191.06,2227982,3501155.8,441833,720519.94,79285.31,4271.961,19882.8
298,15,0.021,878054,1271759.3,1194346,1897681,1070632,1521094.3,27560.773,4515.841,21466.182
304,16,0.021699999,707661,1119096.1,1429432,2530238,441052,756512.75,453032.1,-4219.6235,17964.205
314,17,0.022699999,693510,1533134.1,1613127,4106337.3,460621,1049831.8,43180.766,3435.8223,12213.88
315,18,0.022699999,981731,2345865.5,1719527,4194304,612474,1937723.4,134036.11,4925.903,13220.131
324,19,0.0235,973048,2272004.8,2594939,4194304,728500,2133373.3,129536.96,6291.292,12046.685
334,20,0.0242,692945,1129291.6,2060708,3156592.8,725045,1225417.3,42953.73,4468.6377,12377.068
375,21,0.027199998,618740,1459352.4,1370102,3457811.8,509091,1133538.5,68687.5,3670.1655,7104.7173
379,22,0.0276,717868,1198175.4,1680592,2758380,497941,921410.7,74903.6,1064.0298,16023.938
403,23,0.029399998,803580,2276423.3,1940230,4194304,710378,1796164.1,45970.28,8160.9272,10361.318
405,24,0.0295,684070,1032834.75,880246,1436782,373058,589549.25,17349.244,1977.9282,14227.239
416,25,0.030599998,915276,1941271.3,1473076,3685950.3,773454,1575728.3,103928.71,5891.931,12458.744
426,26,0.0315,729670,1117873.9,2452688,4058450.3,549960,883274,114348.8,4580.578,9235.609
450,27,0.0332,507829,838979.3,1306216,1940780.6,226135,428602.44,37866.145,2894.4324,8327.857
458,28,0.033999998,1009945,1782625.6,2858557,4194304,677952,1385485.3,58581.035,6389.3994,12084.701
474,29,0.0352,486211,686903.9,1567075,2060564,279779,395430.78,44297.234,145.68262,35287.1
478,30,0.0358,667147,1498834.5,1666556,4165129.8,469912,1039869.5,67747.945,3250.9473,12387.6
497,31,0.037499998,583443,1683879.9,1850533,4194304,588787,1623158,105358.83,4835.9653,14276.773
499,32,0.037699997,1349784,2622330,1638239,4194304,955679,1884972.6,197404.97,237305.78,40866.93
506,33,0.038,780045,2369625,2304080,4194304,885808,2717175.8,100832.805,13980.252,12059.992
534,34,0.0407,1252383,2538757.8,1979197,4194304,1020880,2204497,104865.734,7258.9316,16853.092
537,35,0.0409,528376,1258690.5,2049139,4194304,383225,934003.5,109639.234,6806.9214,13127.002
558,36,0.0427,486634,716877.4,1459500,1995196.6,438817,647015.94,165836.98,-912.4717,7122.409
564,37,0.0431,544795,1299447.8,1454358,3661205.8,282656,784497.44,36674.703,4820.327,8470.177
587,38,0.044999998,841514,2006384.5,1971889,4194304,907097,1854126.5,121943.375,4462.2344,11665.3545
598,39,0.045599997,619389,951866.6,2020795,3020933.8,758423,1178834.1,54569.81,3452.5237,6995.319
602,40,0.046,434559,705782.7,1702219,2553545.8,280625,470668.22,29555.943,1587.359,7844.307
617,41,0.0469,655016,1974948.6,1495589,4194304,328833,1036157.7,53628.438,7824.91,11523.57
634,42,0.048299998,1211669,2112407.5,1344363,3086137.5,762103,1324385.4,49938.098,21781.176,16160.912
648,43,0.0497,632708,1124563.8,1420677,2212229.8,764157,1305082.3,57850.96,3194.282,7306.145
664,44,0.0506,396671,555538.25,1531173,1929152.6,332185,462696.22,12335.782,495.005,9397.193
713,45,0.0539,559215,929127.94,2360336,3721384.3,519258,912162.6,36225.477,5418.2217,21637.613
727,46,0.0547,820627,2446379.8,2562300,4194304,928493,2673333.8,128398.36,11056.23,13818.497
737,47,0.055299997,1023580,1572103.6,1957987,3149150,986253,1518108.4,43762.508,4318.0576,13029.357
742,48,0.0556,902591,2884160,1993477,4194304,696795,2126707.5,59987.855,8675.338,44189.918
752,49,0.055999998,1060891,1919925.3,1226737,2465111.3,587108,1087520.8,22589.887,9659.076,17366.521
754,50,0.0561,634284,912617.1,2439474,3649196,424919,675611.3,79957.305,2955.57,8460.469
792,51,0.059,803337,1191336.5,2181078,3434157,594408,859997.44,140237.3,601.1183,17257.94
801,52,0.0594,464580,632064.25,2400006,3661369,368665,518068.56,52369.57,5078.1816,7225.3975
853,53,0.0628,309028,420705.4,1428942,1876289,173376,236375.8,23565.352,562.0166,5343.3525
854,54,0.0628,583272,828707.4,1205168,1867464.3,668616,969533,14976.725,1315.7639,7361.3687
871,55,0.063999996,462460,1124385.4,2332112,4194304,352377,825379.9,61407.652,8827.129,7322.2017
872,56,0.0642,837731,1404364.9,2424759,3865238.3,850844,1509510.1,116989.89,5734.1484,12807.675
874,57,0.0642,525388,713982.25,2050444,3029069.3,267640,404050.84,51083.867,2741.876,9045.454
877,58,0.0645,711685,968763.3,1145180,1739877.3,399899,582668.1,30273.533,948.36816,10703.88
900,59,0.0659,652630,888165.06,1673675,2303019.8,637378,852598.5,28031.783,1159.692,8242.05
913,60,0.067,594108,1681358,2031278,4194304,351823,1119762.5,57027.504,6253.862,8715.285
923,61,0.0678,586624,766865.1,1787293,2470028.5,513162,669607.56,28989.197,1384.1982,7637.3906
928,62,0.0682,609917,929323.44,2226613,3364633.8,742828,1181882,70755.07,4217.199,8027.87
933,63,0.0685,1133119,1899321.3,1984576,3422441.5,634592,1129650.4,33665.17,9839.553,48742.18
943,64,0.0692,578658,927798,2085960,3072635.3,462325,766187.4,43075.223,1369.2458,8671.214
956,65,0.0698,865076,2080729.4,2036310,4194304,605419,1870587.6,48611.03,6076.081,12136.754
971,66,0.0709,537766,1303966.4,1766460,4194304,452501,980074.94,96742.82,2442.5925,13628.025
979,67,0.0718,549069,791417.8,1466995,1899539,337616,481971.34,46234.426,169.38354,11770.99
1020,68,0.074599996,879346,1971187.8,1986130,4194304,535940,1220900.6,76619.016,6728.6875,11332.099
1021,69,0.0748,915546,1540668,2843878,4194304,657616,1256923.3,21138.266,6709.5977,10595.794
1027,70,0.074999996,515857,970042.6,1883849,3454208.3,457474,812304.7,48821.88,3380.9104,14077.953
1041,71,0.0762,907241,1880719.8,2110487,4194304,462760,1154822.3,134871.33,9330.561,14757.44
1066,72,0.078,627433,913516.9,2214308,3392353.8,301573,467232.47,20859.422,4784.991,13858.702
1081,73,0.0791,912597,1177365.6,1914006,2645557,602552,768956.56,27862.457,856.10645,12717.003
1091,74,0.0801,600560,858533.2,1533456,2249316,325383,487747.97,21406.414,2990.6013,7261.4624
1104,75,0.081,416173,613983.5,1737615,2587434.3,439371,651373.3,40029.27,2084.7048,5800.067
1147,76,0.0841,770545,1219179.6,1781768,2613108.5,443833,756657.75,72554.29,3949.4224,12252.497
1155,77,0.0846,896645,1448208,1935743,2976247.8,539081,880122.1,40406.55,4610.623,9737.441
1181,78,0.0865,838127,1168985.8,1179283,1861138.5,430776,663994.44,19543.586,1843.9106,9895.273
1183,79,0.0866,474057,774067.6,1627043,2173920,464404,747992.1,72629.766,644.6708,14553.08
1184,80,0.0867,479496,682602.9,1970882,2874040,578154,855973.6,17067.838,3515.7407,11184.025
1193,81,0.087299995,650687,903020.6,1644876,2396780.8,453047,622261.1,111925.164,1770.5503,10694.31
1215,82,0.0888,428590,704534.06,2058783,2753051,323840,550523.1,18893.568,1181.0657,52037.16
1232,83,0.089899994,453193,699016.06,1963040,2620307.3,321575,504321.2,9863.11,1205.0084,10164.027
1243,84,0.091199994,757821,2134576.8,1923092,4194304,484754,1317554.3,108612.03,6545.3774,11244.185
1257,85,0.0924,544215,754632.6,1807374,2930201,347837,531640.25,64245.777,3264.5225,8403.775
1263,86,0.0928,831047,1182567,2061190,3259964,763930,1140354,13812.686,5109.493,15457.036
1308,87,0.096099995,1350994,3849182,2004416,4194304,1063094,2876302.5,70738.414,15441.127,25672.412
1313,88,0.0963,809054,1306123.8,1421591,2349674.3,378159,680563.06,117441.44,4284.122,11982.427
1317,89,0.0964,261278,338658.06,1407840,1747595.3,161139,218816.1,14584.162,-144.57227,9877.958
1329,90,0.097399995,848000,2247822,2135813,4194304,535078,1629629.3,73016.76,10266.342,11900.294
1350,91,0.0989,718988,1069634.4,1463804,2276781.3,420996,619812.8,103235.02,2372.8557,11509.006
