Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
116,1,0.0084,802470,1028739.06,1217217,1597046.4,636336,859899.5,5850.837,124398.65,26286.078
216,2,0.0155,486138,649536.8,804898,996964.44,494521,712086.75,3748.3853,51850.277,5895.1104
417,3,0.0307,356383,445937.34,1040348,1282035.3,407516,511870.72,3933.8472,85566.48,12309.159
462,4,0.033999998,576489,842673,1033875,1418671.5,593306,989568.75,6866.1865,128388.22,6741.342
651,5,0.0471,724663,952540.7,1221677,1551481.8,579667,774806.9,4468.8823,240289.52,22470.52
659,6,0.0477,1199938,2564186,1421829,3814535.3,870429,2227594,22535.29,231101.88,20806.973
695,7,0.050899997,1222252,1421745.6,1546744,1995626.9,1200079,1360314.4,13513.625,81277.87,19751.55
722,8,0.0528,1071460,2679071.5,1447469,4020672.3,930038,2464664.3,19213.195,611817,13956.521
850,9,0.062099997,1153120,2310893.3,1499781,3295745.3,801319,2170656.3,17465.96,150556.33,15103.733
902,10,0.0652,712928,992889.25,781451,1099182.1,741285,1171396.8,9338.2295,161273.13,9926.995
1052,11,0.074999996,859871,1205451.3,1212396,1882602.6,742660,1176288.4,19048.03,98689.125,20576.498
1088,12,0.0773,915977,1396219.5,725324,1146470.3,987574,1627224.1,11877.4375,78836.984,13247.815
1220,13,0.088599995,859956,1126329,1080752,1402202.3,497933,668145.56,6243.8867,146391.55,13193.601
1228,14,0.089099996,1291201,1722996.5,1818310,2638787.8,1078446,1454874.6,34693.793,253742.52,19653.832
1437,15,0.1052,1139639,4194304,1485655,3039163,1036793,4194304,83623.81,131365.66,24657.326
1459,16,0.1069,660284,846765.56,1013115,1386383.8,356010,497883,6813.1885,172457.6,8627.057
1564,17,0.114099994,832135,1277090.5,1439680,2171035.3,570016,1028038.56,5552.991,225636.25,24477.74
1585,18,0.115399994,700441,953637.9,828925,1158209.8,441199,692567.9,6796.208,61073.168,8714.221
1716,19,0.1245,898427,1925421,1207388,2877797,872516,1989023.5,16158.68,362906.63,18136.418
1753,20,0.1269,809894,1007812.5,1184706,1596176.5,459877,631440.9,5788.57,57284.492,13558.827
1789,21,0.12969999,392093,536938.56,635947,863994.3,403618,604699.75,4586.576,112340.414,5397.1426
1939,22,0.14039999,462470,1044909.25,1189562,2607472.3,450657,857772.4,9570.571,106774.59,6430.532
2018,23,0.146,738069,1050308.8,786855,1103295.8,796413,1217505.3,10976.129,136204.39,11988.418
2265,24,0.1644,671416,1524052.5,1063269,2620015.5,411277,1086955.5,13919.52,722030.75,10119.808
