Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
26,1,0.0018999999,543823,712606.3,911624,1256730.9,700791,951523.2,193.33423,388175.94,9005.529
404,2,0.0241,975342,2085453,1390090,3907736,1050397,2261792,70007.984,102749.65,14634.465
456,3,0.0277,1077643,2921470.3,1327696,4194304,645295,2160205.3,10565.859,62672.43,13611.111
579,4,0.0358,644949,939504.4,1018590,1445485.9,668645,1065341,6005.748,200617.45,12677.322
693,5,0.0418,576303,728598.25,1186270,1522859.8,307271,429721.84,-338.50977,322829.53,8154.476
1336,6,0.082899995,609139,755032.6,613777,868657.44,565205,726640.94,7817.159,72963.586,9114.738
1346,7,0.083299994,958331,1407088.8,1376896,2043703,917432,1500152.6,7517.664,180771.19,11777.17
1419,8,0.0879,924360,2165260,1045063,2853924.5,1132504,2656755.3,7631.1865,78166.94,14167.103
1786,9,0.11009999,899408,1242388.1,1270166,1704524.5,732070,1121978.5,8105.4863,65559.51,11088.208
2029,10,0.1244,605474,1481248.6,1313779,2789531,659697,1555122.4,2722.6768,600749.7,7824.0967
2258,11,0.1382,1429671,4194304,1687099,4194304,1070560,4194304,89262,240641.44,54271.668
2944,12,0.1803,334918,400990.97,787466,913938.7,354993,438945.88,1029.4868,46731.938,14732.982
3178,13,0.1952,814737,996173.3,1277462,1706333.9,744979,986300.3,6817.5273,68332.39,10004.239
3370,14,0.20799999,557249,671895.94,772004,1008908.44,576419,771621.4,2397.355,413906.16,18704.885
3530,15,0.2173,571735,763886.44,968664,1329764.8,677827,957336.1,1944.1884,68492.29,7520.7095
3981,16,0.247,632161,740472.5,1436251,1668551.8,663958,783934.44,-283.21484,277755.47,21602.498
4107,17,0.25349998,962639,1269354.6,1495853,2248940.8,690473,1028040.25,8521.013,239655.48,13210.146
4749,18,0.2958,965272,1426027.1,738799,1060056,615888,951472,10488.788,532911.56,18349.773
5144,19,0.32099998,798808,871525.6,1049380,1233225.8,569605,598583.5,45207.777,66099.484,9124.342
5259,20,0.32799998,968567,1355664.8,1814184,2524610.5,883668,1328744.4,10666.966,108444.14,15555.876
6122,21,0.38009998,1222928,3775778,1204217,4194304,1433142,4194304,18136.908,441689.75,24984.627
6195,22,0.3838,770153,982440.94,1232744,1622323.3,577522,789932.56,748.55725,286046.44,11966.2295
6226,23,0.3861,790060,1840452.4,1363723,3345798.3,761085,1876043.5,5345.363,107923.41,15075.788
6232,24,0.38639998,915369,1168017.6,1230788,1643257.8,635351,851636,1139.1503,533302.2,13412.515
6328,25,0.3924,694049,844553.94,1262376,1679912.4,599581,780992.6,799.30664,157368.3,10582.921
6498,26,0.4032,426627,544544.7,993411,1366145.8,504742,689534.06,-768.07446,165314.47,10862.507
6562,27,0.4069,653580,952400.3,1207086,1558931.9,669159,1028775.56,2513.341,479264.22,7723.172
7003,28,0.43429998,642395,847754.3,811194,1112290.4,745638,1082829.3,6667.792,419536.13,11308.06
7030,29,0.4359,971685,2599556.8,1277182,2779261.5,600977,1649872,46517.055,338440.75,15240.189
7518,30,0.4657,347744,448188.44,524052,682795.3,328502,474415.75,3477.3516,51308.02,7166.874
7768,31,0.4809,576530,690731.3,1286972,1567496.1,607846,756837.7,1899.3342,336666.97,7778.597
7795,32,0.4822,410630,602030.25,694187,1008064.2,422809,678124.44,1739.5159,230856.97,5405.4673
7840,33,0.486,668656,827383.25,1265558,1610987.8,756421,943193,2433.5266,201092.86,7756.758
7897,34,0.4892,463388,509903.34,520477,628934.25,526666,586610.56,3447.2979,234281.5,5882.7495
7977,35,0.49449998,949115,2006569.5,1153014,2607002,1024002,1981775.3,5754.421,88691.87,14747.284
8673,36,0.53709996,813487,1178836.3,847428,1400408.9,859787,1313536.6,2062.0076,325690.16,26051.027
