Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
18,1,0.0008,608225,1511804.6,1540560,3705726.8,515860,1259149.6,9711.48,127562.53,13218.475
36,2,0.0016,631533,766621.75,1126966,1460996.5,452380,573612.7,465.0056,146799.1,7257.6694
113,3,0.0058,910721,2795355,1616963,4194304,904808,2628843.3,12462.363,335930.44,18325.617
132,4,0.0069999998,917461,1185517.1,1248840,1876230.8,776200,1124934.1,1942.0518,219680.36,17219.553
170,5,0.0084999995,975210,3642313,1576134,4194304,826733,3615141.5,14303.632,94029.69,16304.052
198,6,0.0095999995,683506,902857.4,1371801,1792728,605934,857413.1,1910.6246,51260.51,8411.754
209,7,0.0105,379568,524630.2,1031328,1309630.5,339692,487761.7,47.716797,167895.67,8188.3403
224,8,0.0111,762334,1159961.5,924326,1373048.3,877314,1405834.1,4189.8867,54394.125,12777.842
227,9,0.0112,713831,1057536.4,979941,1418128,705639,1106329.9,1652.4207,268219.1,10864.87
241,10,0.012,576115,744737.75,1207350,1512620.5,488455,667046.5,2156.5537,146500.61,8114.3975
286,11,0.0144,625023,867959.7,857166,1245073.6,691174,1029602.8,1241.1213,239924.89,8312.319
312,12,0.0156,670247,917741.8,875396,1560857.1,431477,663580.06,1471.0986,189421.28,23630.535
380,13,0.019199999,695040,1749688.3,1072100,2773235.8,678464,1833771,4785.8047,76511.945,11171.336
439,14,0.0222,1034311,1395420.8,1122459,1550529.5,1007876,1375510.3,2252.5637,251850.39,34613.09
492,15,0.0257,757097,925016.4,972084,1309926.4,446717,592396.4,1553.4105,99890.5,15678.753
509,16,0.0264,594025,849329.8,1057620,1479275.1,698307,1035359.1,622.1858,419155.2,10221.806
586,17,0.030199999,452069,593425.6,963807,1232885.3,487108,662452.1,1599.4241,143654.7,26651.38
590,18,0.030399999,843937,2148897,1112837,2993924.8,826997,2289867.3,8539.707,313057.9,18305.254
613,19,0.0317,986319,2620482.5,1436407,3668290,918804,2799400.8,7505.1436,545778.25,14532.087
653,20,0.0334,369734,430817.56,773611,969995.25,339913,407523.4,702.39575,75239.625,22380.19
