Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
18,1,0.0013,920677,1337730.4,1552301,2195657,665885,1037723.2,2793.2708,74545.43,11615.264
144,2,0.0095,659285,882825.8,985659,1354221.3,646664,902349.5,1578.3687,238054.08,7556.926
209,3,0.013599999,820754,1116820.9,1624990,2193236.5,643172,902608.7,6952.3975,577338.56,12513.121
264,4,0.0167,788645,1213559.1,964954,1500487,672843,1122509.6,4065.7021,235850.42,9888.951
269,5,0.0169,613525,794268.5,1324772,1717123.8,359049,494838.16,557.6775,529932.8,11031.6
391,6,0.0253,719935,1651074.4,1421514,2984242.5,576347,1500964.6,4951.495,455036.28,9997.755
439,7,0.0285,928202,1374391.6,1232557,1779565,739471,1165943.1,3788.2866,150333.05,25551.66
448,8,0.029099999,930877,1397533.4,1665287,2427593.8,813229,1313184.9,8485.647,261073.58,13581.057
532,9,0.034399997,710359,979293.56,1492161,1938441.5,457087,657119.7,286.84387,502449.4,14963.718
562,10,0.0363,388096,538852.56,1042175,1382642,413130,629894.1,709.99146,200288.47,13325.004
685,11,0.0442,1087796,1484726.5,1530367,2122282.8,641028,986967.7,3299,202891.4,15664.896
737,12,0.046699997,1087779,1871910,1296372,2712182,752462,1446384.5,6216.6865,245506.63,16148.877
850,13,0.0534,695839,1057184.9,820117,1385208.8,599520,1053959.3,3507.7488,178068.61,28816.97
1043,14,0.0647,882259,1104333.4,1368509,1828978.8,820011,1074214,1451.7734,198078.81,10865.763
1125,15,0.0713,1168465,2245205.5,1535960,3934165.5,953749,2309154,6199.5747,550620,16437.117
1131,16,0.071499996,544126,703082.06,1001927,1258029.5,291329,403158.72,1709.6266,177377.2,9088.315
1148,17,0.072399996,1275172,3850952.5,1637411,4194304,1138533,3781203.8,15480.9,755624.25,20493.033
1270,18,0.0801,867381,1075022.6,1103155,1592478.4,531999,716756.6,7491.6445,124418.02,11296.642
1339,19,0.0835,646264,889024.6,829223,1220166.9,800808,1153592.4,3242.7087,50130.406,14469.032
