Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
118,1,0.0084999995,593069,796704.4,1034926,1393557,663764,923426.44,1425.931,85499.45,7696.6265
159,2,0.0111,1136254,2698034.3,1260578,3517172.8,1442778,3311216.8,5407.0225,851845.3,21463.742
445,3,0.0327,603454,789753.06,977972,1263346.1,319781,444478.38,1997.4683,172555.58,34384.086
460,4,0.033999998,726431,1038369.56,944227,1416868.6,754834,1220792.8,4064.4463,185338,9622.018
482,5,0.035299998,706325,838263.94,791022,1001514.3,597913,793395.44,745.1383,95366.28,15867.108
540,6,0.0396,630240,1464555.1,1262932,2972490.3,697555,1589996.5,3821.9458,209222.58,9502.44
738,7,0.0543,900267,1207227.5,1323986,1759307.1,722935,1054477.4,2875.9434,94193.59,11385.473
1021,8,0.0743,559992,721155.7,889680,1149527,514407,669796.25,1529.7808,41336.836,11676.843
1063,9,0.0778,450168,558569.56,912898,1374954.6,501964,674785.6,741.3793,219338.8,6920.015
1109,10,0.080699995,826281,1077464,1554250,2371789.3,532710,808315.6,4036.5264,45919.125,10265.111
1222,11,0.087799996,243717,285243.9,1016276,1230980.8,298520,346518.66,-514.0115,67602.42,4141.3955
1285,12,0.0931,998300,2922415.8,1477429,4194304,983750,3232388.3,9106.165,621863,27390.506
1335,13,0.0977,530278,696571.1,742004,1010556.5,551906,776347.3,2653.9153,44269.41,6179.1294
1347,14,0.0984,318583,424810.9,1035296,1309702.8,334038,431494.25,-109.49609,282854.13,6295.4663
1863,15,0.134,583991,848846,1354967,1967101.5,599179,896583.9,1737.3354,97630.85,13472.835
1904,16,0.1363,852235,1079470.3,978676,1345299.5,500558,671821.5,6961.8867,70149.01,11417.285
1952,17,0.1401,602912,851508.5,990504,1427620.1,641619,968497.7,1485.824,258819.36,10778.958
2019,18,0.14459999,572266,730458.9,915579,1251464.9,726196,967359.7,859.63354,54667.13,8447.553
2097,19,0.1514,708764,923447.5,1312447,1720238.3,536591,752159.6,1162.0371,149503.67,10044.052
2146,20,0.1557,567417,759969.1,1118564,1562516.3,623690,878716.25,5183.1113,97263.3,6804.586
2386,21,0.1748,461334,599823.6,818990,1079615.4,527189,699355.6,1315.4773,106956.586,8380.528
2465,22,0.1811,785772,1613024.8,1187294,2458515.8,1083906,1996804.9,3658.18,366618.75,9192.69
2609,23,0.19129999,955677,1383567.9,1574061,2237559.3,708580,1126825.4,14619.55,155349.81,24744.328
2646,24,0.1938,539016,737882.2,1031072,1471776.4,579045,852645.5,1574.2717,213389.92,6428.8545
2820,25,0.2074,1148688,2560799.8,1089550,3004265.3,1195392,2396791,6714.8984,311555.53,20140.39
2921,26,0.2135,1033026,1397911.6,1385466,1989665.6,820196,1144731,3089.893,238616.64,16502.768
2951,27,0.2155,813058,1077970.6,1517669,2040819.3,570390,794546.56,1338.2311,317522.8,9756.285
3004,28,0.21939999,373430,480833.6,951648,1176896.9,453910,576386.75,891.1603,44533.746,17338.176
3017,29,0.22029999,380624,480389.6,952165,1203428.8,417378,530067.9,835.91296,116968.555,5036.4497
3083,30,0.22479999,527146,632481.9,1084969,1346094.4,436992,585295.8,-12.054932,288977.03,6536.6987
3244,31,0.2359,727414,950667.5,1400546,2028885,543173,805950.4,1151.8223,288713.16,12029.142
3317,32,0.2401,648337,872131.75,882533,1185448.3,386425,562625.3,1712.5964,257523.11,13042.776
3362,33,0.2439,295494,365036.44,1031630,1274886.6,224571,267115.2,-865.0366,140701.13,10603.736
3375,34,0.2444,698638,853859.9,1004228,1371564.9,537570,736759.6,934.29724,133500.45,10709.103
3378,35,0.2447,960827,1731917.9,1806042,3496269.3,897844,1781885.4,4525.484,760893.5,16240.128
3532,36,0.2548,993757,2023888.3,1189813,3122478.8,1170544,2489379.5,5003.842,733416.75,17832.97
3597,37,0.25869998,607254,792457.6,1485204,2145316.8,471382,689344.6,3918.604,60263.887,11881.239
3670,38,0.2633,836383,1498094.6,803085,2003203.5,829222,1677406.9,5181.6904,156731.14,10743.405
3711,39,0.2659,1094359,1741491.4,1686367,2438040.5,1124841,1981567.4,5592.025,179215.31,32342.895
3747,40,0.269,408738,502849.84,1026810,1267962.5,438277,554631,187.38647,149066.02,5554.3525
3830,41,0.2747,582185,722037,853495,1163628,612863,803516.94,4828.494,178229.02,7532.672
3838,42,0.2755,422562,562218.1,860336,1185557.6,291549,435173.88,-377.87524,109426.61,32018.844
3848,43,0.2762,780037,1012047.3,1632269,2290727.3,701632,1020595,2292.8586,459273.66,13114.645
3913,44,0.2809,509241,631977,925862,1259822,481820,652185.44,1638.6421,354216.16,13297.168
3976,45,0.2861,983401,1484790.1,1649604,2476305.3,846392,1404053.5,2623.001,275526.38,13148.434
4020,46,0.28939998,367372,421934.13,1070195,1350779.6,306153,380788.2,171.08447,134813.94,8762.015
4145,47,0.29659998,817172,2206270.8,1085841,2594534,925057,2468666.3,8345.866,420865.5,10330.533
