Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
22,1,0.0022,1022510,1355865.9,1359666,1907020.3,659728,861903.7,3447.1277,97343.266,30430.533
28,2,0.0025,593039,742996.2,1131414,1596085.1,493680,682485.75,2003.9194,81388.984,15134.168
31,3,0.0028,755793,1058728.1,1157532,1614814.5,724358,1036718.6,3049.397,118498.36,17567.135
37,4,0.0032,510628,658864.25,1203737,1478389.9,518160,697616.06,959.1544,161047.36,39102.453
42,5,0.0036,644332,839337.25,1270849,1608428.4,539306,710987.7,1619.0239,305128.4,8385.303
51,6,0.0045,1172249,1661972.5,1268145,1906623.8,1029123,1619640.6,6380.9775,161232.55,59560.66
52,7,0.0046,1172465,3339034.5,1330885,3979366.5,1030129,3176180.5,16752.889,84374.06,25258.031
56,8,0.005,766672,983750.5,948306,1422555,777052,1065906.9,2735.789,70886.445,28093.531
59,9,0.0052,645069,835650.25,1147614,1611836.5,585820,837353.5,2504.6167,209754.34,11256.575
65,10,0.0056999996,663761,855261.2,1063846,1466230.4,496736,706111.7,1651.1937,48495.277,27219.445
73,11,0.0061999997,810962,1002978.2,1345936,1723434.8,512772,684085.06,5834.869,174453.6,19102.336
82,12,0.0066,946364,1156695.8,963948,1328846.4,582910,743997.4,1275.772,219356.39,17287.436
84,13,0.0071,1124169,1637880.4,1508827,2230288.3,822545,1323084.3,4958.2246,261237.31,26875.098
89,14,0.0078,666718,1733064.8,1144629,2710972.3,685523,1904441,10412.277,184985.7,32369.107
91,15,0.0079,810904,1773132.6,1159783,3072463,900361,1888149.3,9483.871,153554.38,24650.852
97,16,0.0087,676953,835394.8,1316107,1771921.4,589440,776600.75,1482.9778,287505.16,7597.439
98,17,0.0088,1132056,1565472.3,887389,1431597,976210,1478435.3,5202.173,356176.78,20154.662
105,18,0.009099999,514807,1300357.1,897228,2207898.8,595276,1598800.9,6609.047,336755.6,6086.4473
108,19,0.0094,770011,1062598.1,908929,1313580.4,812007,1244254,4138.6216,176154.92,32945.543
110,20,0.0095,575594,862707.25,1163431,1654069.1,664914,1009982.3,3864.1729,99114.055,29862.455
119,21,0.0101,618270,882501.6,802333,1109498.3,700098,1063792.1,2431.7922,83894.49,58966.55
123,22,0.010199999,643133,930147.56,941598,1280608.1,722289,1106940.5,4393.7637,166913.39,24746.014
124,23,0.010199999,594675,814874,1324210,1831623.1,517442,686117.9,2394.322,53933.887,8078.4746
136,24,0.0117999995,580490,751668.8,1130046,1524219.1,590584,785484,2551.9866,91149.16,10462.121
138,25,0.011899999,729091,981550.44,1166486,1633059.9,440460,633407.4,1867.2738,201977.7,10524.687
