Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
155,1,0.0112,915926,1613039.9,1175197,2629914.5,702197,1371165.5,22027.367,325985.9,11669.931
187,2,0.0131,1005347,3452529.5,1572406,4194304,940627,3177227.3,13947.703,214280.5,21185.209
189,3,0.0131,802564,1155802.9,646017,1019624.2,484677,825703.94,2558.0928,186083.84,14560.936
223,4,0.015899999,600345,786028.6,1017196,1451944,534593,783372.7,2477.7837,238965.83,7667.9214
245,5,0.0178,1059222,1602018.8,1677567,2407880.3,712489,1168199.6,5708.677,224683.28,17074.3
247,6,0.018,1200604,3013246.3,1195773,3912705.3,1082504,3398095,11831.223,494663.2,21156.318
277,7,0.020299999,559310,801582.44,783659,1124017.1,645553,986872.5,4948.292,299828.63,9364.544
283,8,0.0209,947360,2130083.3,1395808,3405064.8,803278,1983088.3,6930.2363,179176.22,15153.009
305,9,0.022799999,945919,1266394.6,1361746,1927714.3,600758,834531,3263.073,325443.78,11942.604
311,10,0.0232,464715,604724.06,1425358,1846020.3,461200,586679.7,1375.6731,66395.07,7535.596
332,11,0.0242,954321,1322102.4,1455285,2073720.6,813419,1241895.8,3471.963,137659.72,32652.545
359,12,0.026099999,413555,523057.4,588069,821583.56,456696,640397.25,1261.2906,129754.68,9074.144
377,13,0.0273,532985,666189.75,1042972,1333013.1,474270,618950.44,2073.2302,278061.75,8559.93
381,14,0.0277,719372,952437.1,1061148,1475913,489143,692543,985.98694,186295.42,12229.5625
422,15,0.0301,923515,1255132.3,1609440,2193099.3,561223,839787.4,2209.1892,346873.2,11443.2705
432,16,0.0308,585248,713184.56,1237822,1608646.3,459855,580136,976.82263,385453.47,6680.3765
462,17,0.0326,918961,1160433.9,1184045,1815659.4,574829,777838.94,1684.3247,244963.63,14007.861
499,18,0.035499997,747564,971683.4,1311054,1887142.9,552222,808832.44,6733.2334,48212.28,10607.7295
717,19,0.051,815358,1135205.8,1041369,1447821.9,816826,1263893.1,3240.599,109879.17,11523.221
723,20,0.0515,519794,657685.3,1353850,1763621,361393,498785.25,27.943604,360186.47,11294.922
748,21,0.053099997,702838,910780.75,1077794,1496764.3,399504,561004.3,2003.699,248704.22,9163.6875
772,22,0.0552,849701,1601193.1,1489134,3193908.8,688786,1428909.3,4575.948,343781.7,10637.156
844,23,0.0602,335617,414196.56,864624,1077804.8,397807,482581.03,-343.9768,188583.47,5599.092
846,24,0.060599998,938039,1295849.1,1395041,1999081,603488,934937.8,2523.867,42557.96,12960.786
924,25,0.067099996,1119909,1753021.3,1365898,2014587.6,1149421,1909318.9,5416.855,451637.8,18183.875
1056,26,0.0766,414017,522122,780499,1040752,446690,603130.5,663.9956,148597.11,5610.925
1069,27,0.0775,1388686,3079670,1407823,2861910,918011,2681132.3,11416.283,601278.44,90306.01
1073,28,0.0777,449952,506344.2,823841,975275.1,390259,426778.2,6721.6035,195148.25,6138.3325
1116,29,0.0815,1062720,2116793.5,1535872,4062820.8,885883,2042508.9,5595.601,410223.6,13851.396
1164,30,0.085,500098,610528.5,749496,988789.8,507415,675105,753.22437,145558.92,6714.242
1202,31,0.087799996,1177384,1645420.9,1633410,2483328.5,718506,1096333.9,3319.0542,348429.28,29185.059
1252,32,0.091299996,733650,1785263.8,1480032,3808697,638374,1633230.3,7818.574,43601.67,10408.666
1280,33,0.0937,1141990,2518482.3,1645362,3826813,704292,1768709.6,6310.294,577531.75,17603.31
1285,34,0.094,497036,630853.9,748044,1020225.9,536099,722656.94,2352.0442,69664.08,9473.644
1337,35,0.097399995,806729,1103944.1,1695741,2401718,704314,1038692.7,4317.1055,45286.1,11054.01
1354,36,0.098799996,724712,2537238.3,1632204,4194304,679818,2422716.3,9616.082,777551.4,19466.102
1410,37,0.103099994,867526,1142835.8,1491505,2066821.4,708087,1047829.4,3718.1318,52966.97,13691.605
1458,38,0.106,913782,1308857.5,1513400,2038799.4,569759,864667.7,3077.0708,150813.56,12651.009
1468,39,0.106699996,961626,1312089.5,1692160,2493409.8,665014,971821.9,2002.6812,380346.3,22637.828
1494,40,0.108899996,1008055,1342517.1,765076,1160703.5,1102635,1625288.9,2819.5789,137365.84,45803.957
1500,41,0.1094,752819,1124503,875022,1322604.3,780844,1273182,2639.0168,222777.98,10652.74
1513,42,0.11,1097106,3904710.8,1429959,4194304,1170099,3565228.5,15248.874,341779,24445.174
1536,43,0.111899994,845642,1177757.5,577279,814026,706678,1021121.4,15756.742,252379.89,10997.44
1606,44,0.1162,557952,736079.5,969406,1292951,572221,781019.2,1539.1503,118562.85,52425.914
1637,45,0.1183,726249,1023554.94,1534708,2177216.8,507542,771935.25,1847.5315,75254.836,10145.66
1733,46,0.1251,807540,1025191.56,1445373,2091176.9,690761,967572.75,8398.006,86115.73,11690.464
1797,47,0.12969999,623297,956132.2,737916,1195801,697318,1161479.4,4093.9624,109222.31,20155.31
1875,48,0.1353,934830,4194304,927139,4194304,1040422,4194304,126827.27,264398.25,61084.117
1951,49,0.1406,802768,1003432.1,1030648,1450947.3,521425,752565.44,2475.4277,123246.94,16833.564
1967,50,0.14199999,903082,2075468,1398148,3665876.5,833319,2062311.3,8070.9033,359740.88,11440.308
2008,51,0.1449,736138,988656.94,838216,1308680.6,840402,1208358.4,3316.908,190881.67,17545.096
