Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
38,1,0.0042999997,770318,1134314.3,1225433,1884321.4,917139,1416852.3,3301.6057,270807.4,12308.505
48,2,0.0050999997,1376603,1956468.8,1278264,1971733.9,1315555,2190605.3,1693.8158,297696.84,30027.451
122,3,0.0127,886135,1108899.1,1197462,1561914.6,670822,896717.2,1337.9191,237011.7,14632.704
129,4,0.013599999,840984,2053442.3,1558817,3453392.5,720224,1814211.4,4026.6304,648137.4,15356.671
134,5,0.014099999,1074851,1957932.4,1016765,2183181,1247862,2172551.3,5171.908,48699.26,16950.99
228,6,0.023799999,924725,1164435.6,1141366,1633964.1,673883,940042.6,1247.2122,225665.38,15875.148
236,7,0.024899999,1104468,1450381,1295913,1642915.9,778815,1134746.3,2833.1333,58709.24,29582.576
245,8,0.0255,747842,1064568.5,1021594,1495610.9,511889,788411.9,3584.776,112825.94,19510.625
248,9,0.025799999,1347595,2142797.5,1861524,2731378.8,1161616,2082974,5854.3047,940572.2,29218.316
258,10,0.0264,682578,898804.4,816095,1099688.8,713842,1001381.56,2218.2722,128754.84,9457.945
275,11,0.0287,653154,839627.4,1215283,1641103.5,560617,735353.8,1098.6772,165005.38,7819.332
285,12,0.0296,1124002,1698334.1,1592865,2585121.3,739136,1227076,16023.424,242868.98,19341.613
286,13,0.0298,654064,825692.2,1463662,1829269.3,647463,850688.7,2268.7568,59629.6,12798.039
295,14,0.0313,479897,590277.1,1157751,1507615.8,367385,505467,2563.5825,114050.555,11112.872
329,15,0.035099998,1376201,4012328.8,1613836,4194304,1222993,3688419.3,63393.715,424959.28,27072.54
352,16,0.0365,605747,790098.06,1173563,1499311.1,768026,987515,1043.3645,56462.508,8465.656
374,17,0.038599998,896968,1070541.4,1142921,1448693,897961,1142927,4420.816,69535.414,17181.623
394,18,0.040799998,930652,1299830.9,1309451,1796594,1088747,1598222.9,3337.3748,324507.84,17741.244
432,19,0.044299997,1123833,1654996.8,1470676,2309214,876867,1403104.6,3021.046,445318.34,17565.082
439,20,0.044999998,709076,954823,987575,1437259.8,775898,1069420.5,1280.2415,259484.06,15793.856
452,21,0.0455,837698,1088750.3,1225562,1727132.4,698000,979920.8,1038.2241,325848.75,12843.568
455,22,0.045599997,677107,910933.8,1266303,1799458.4,502771,749297.1,915.69727,166922.63,17919.318
476,23,0.0471,444669,528376,813753,1013070.1,568978,663709,-335.59424,174682.6,6066.0576
522,24,0.051999997,785095,1012364.6,638559,937814.9,802336,1091011.8,1841.1483,158832.48,17910.947
531,25,0.053,654198,928991.7,768981,1043243.56,678764,1090292.6,1604.8112,61421.445,9975.581
532,26,0.0532,1027617,1571693.5,1070373,1618851.3,1020102,1744908.5,2963.862,58133.613,14712.619
544,27,0.054399997,812247,2090656.9,1315080,3142885.3,736432,2109098.8,4757.067,305047.4,10780.583
555,28,0.055499997,667042,778950.2,1112374,1498245.5,666594,835525.4,-518.53687,425923.2,10347.485
603,29,0.060099997,601074,778790.2,931900,1229052.3,332163,450210.28,1795.8591,136686.11,46721.242
617,30,0.0613,1017315,1498275.6,1237722,1967286.5,1190716,1912496.1,3832.2988,68995.1,19441.97
660,31,0.065299995,1110408,3819060.8,1415400,4194304,1247245,4194304,12181.252,252552.88,16312.925
662,32,0.0655,916247,1227732.1,1556501,2135545.8,787774,1166485.1,3158.1929,48315.344,11958.326
686,33,0.0676,963203,1474312.8,1645039,2593034.5,827483,1470949.6,9382.027,247281.3,15217.809
712,34,0.0695,901756,1271837,1289123,1944918.4,817093,1271460.5,2784.11,50022.016,25343.346
732,35,0.0709,610574,829432.8,851314,1239136.5,546203,780951.7,2101.1565,151529.1,15595.811
735,36,0.0713,591140,743986.2,1253284,1589697.5,668569,843600.75,277.87427,168144.61,14413.553
