Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
209,1,0.0145,675223,842852.56,913966,1243424.5,729423,959187.5,1828.2883,65122.184,7833.1597
392,2,0.0279,594486,755968.4,1061065,1362598.6,415330,548035.3,1857.0424,176281.75,7390.229
606,3,0.0433,700497,900775.7,1208091,1627973.4,654008,953166.06,7300.2617,67802.305,10653.007
1211,4,0.0846,891459,1074609.6,790664,1079395.4,801435,1061587,2895.86,224548.4,41640.36
1373,5,0.095,561159,1261822.3,1659967,3791409,392078,1009657.1,6001.84,46226.91,10076.632
1653,6,0.1136,853269,1171320.3,1007668,1396166.4,921877,1280989.1,2201.9854,403442.03,10432.585
1687,7,0.115499996,942664,2272637.8,1332647,3472484.5,779000,2005377.3,12623.89,147465.78,13801.291
1949,8,0.1319,518610,694678.2,1106557,1433569.1,401936,576932.56,1479.8511,136541.42,6562.3096
2110,9,0.1428,427867,539542.8,1081042,1344984.8,448494,601797.44,-164.12793,108508.62,6212.9116
2309,10,0.15689999,495986,610480.9,1142012,1370962.9,627879,779865.94,437.86328,45801.52,6029.6636
2926,11,0.1962,652399,812572.5,1172125,1524920.6,558502,796051.75,2939.182,117417.516,8401.442
3029,12,0.203,653707,776745.8,1279952,1625163.3,563028,754131.4,3460.782,104265.24,16151.32
3269,13,0.21769999,920077,1798599.9,1050762,2638180.8,543073,1144231.6,4860.791,372654.06,12394.486
3621,14,0.24059999,981949,1764060.3,1433159,3217528.3,970084,1805702.1,9110.338,333152,20618.22
4090,15,0.2713,578531,769000.25,1297884,1734237.5,480414,729051.25,1758.2684,282297.78,35068.438
4190,16,0.2774,983739,1393215.1,1471947,2126466.3,837799,1310294.6,4294.016,162423.06,29256.941
4557,17,0.3023,355928,441754.34,1213395,1492828.6,314186,396297.78,615.54724,127609.45,6490.377
4950,18,0.327,680047,874714.06,1095464,1508577.6,544443,767106.9,2259.3423,120287.195,7927.728
