Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
17,1,0.0008,605509,882717.7,1352553,1858692.6,499343,757033.2,8980.549,55709.895,8814.383
37,2,0.0023,1257502,2003899.6,1284392,2830612.8,1251839,2280044,14887.067,545973,22856.334
64,3,0.0045,285905,346730.16,1028281,1253543.5,323317,405227.6,274.2423,234831.67,5357.615
83,4,0.0061,755634,1090296.9,1068281,1532286.1,828495,1333313,7462.7334,199499.78,10681.834
99,5,0.0074,498592,637733.75,1309230,1630888.9,461606,584674.7,2727.8022,201958.73,6635.2456
242,6,0.0175,493387,605134.06,1449753,1820658.3,372596,446255.22,2459.537,138763.69,6894.178
289,7,0.0213,797158,1028642.9,1189830,1673204.3,643521,918298.4,5489.958,68728.125,10066.129
386,8,0.0279,655253,799548.1,1012600,1246781,655499,853955.7,5600.077,64461.21,9285.19
441,9,0.0314,743332,2711712.3,1371758,4194304,624746,2098141,25414.563,67976.875,11909.716
490,10,0.034199998,920434,2225410,1365505,3175591,881658,2461038,17815.242,854022.9,10788.179
498,11,0.0346,896670,1242788.8,1298841,1846171.6,666089,974806.44,7725.162,221038.2,12185.274
563,12,0.039499998,447161,527024.8,918227,1130874,449269,550833.5,669.2229,166838.2,14048.743
630,13,0.0429,1068720,2731621.5,1331469,2868084.8,1076928,2609813.8,16617.947,450771.3,16461.734
666,14,0.0457,1138824,4123760,1561662,4194304,964918,3742526.3,35269.574,534148.1,17832.438
807,15,0.0546,622908,831195.9,1124032,1519459.3,526212,808942.25,4070.2344,278652.5,8917.207
858,16,0.0587,668498,871229.8,1369429,1817908.3,784588,1084164.8,3865.7153,382240.53,8903.6
1003,17,0.0681,486141,628186.2,1300392,1614410.6,474919,594883.44,4099.3105,289636.4,19608.783
1027,18,0.0696,570548,782380.06,1122243,1436246.6,462507,669467.8,4891.7676,253953.67,14058.669
1123,19,0.0764,1096602,1714164.3,1940143,2854098.3,1073806,1811801.8,16723.7,565321.25,16816.777
1426,20,0.0968,766640,1469058.6,1163199,2269096.8,660863,1537474.8,10937.116,303441.78,9935.658
1606,21,0.1094,628870,1356106.8,1091094,1712788.5,600676,1442593.6,9398.339,268884.97,8165.8296
1682,22,0.1149,501449,637506.6,1367827,1645116.4,494688,645571.4,3730.4233,55131.48,6415.6914
