Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
12,1,0.00059999997,847452,1061600.5,1179391,1555666.8,814232,976686.6,29927.668,2026.4415,7899.369
14,2,0.0008,852720,1867565.4,2130797,4194304,622211,1690679.5,102145.39,5706.2725,24398.203
16,3,0.0009,1186965,2061246.8,1546382,3751549.3,904560,1789768.6,42430.508,5844.575,39209.51
18,4,0.0009999999,1004531,4194304,1539654,4194304,721926,3767499,171938.38,19527.988,74267.69
20,5,0.0011,863397,1260455.5,1592127,2181658.5,446562,718667.56,43342.234,22205.639,19037.94
21,6,0.0011,1038195,2563120.8,1483352,3788367,855745,1947912.1,56653.883,8186.013,39856.734
26,7,0.0018,582239,805232.94,934776,1231832.8,311591,461325.47,15744.945,2958.7942,42596.414
30,8,0.0022,1264221,1773324.9,1296221,1898026.3,1186420,1739454.4,26743.676,7594.174,15229.053
49,9,0.0033,1008587,2815336.8,1688496,4194304,619602,1842905.4,86569.23,11665.131,36639.94
50,10,0.0033999998,651895,834840.9,1387620,1859560.3,481288,641710.9,29948.248,2699.7085,9733.1455
52,11,0.0034999999,624641,804708.5,1092711,1327616.9,787822,922922.1,11688.465,959.1062,7291.425
55,12,0.0037,896560,1232478.3,1237654,1684863.1,583044,828954.5,26541.162,4838.538,40718.227
57,13,0.0039,1355427,1932895.9,1644976,2484711,1177708,1606827.8,37517.695,5181.398,14130.648
58,14,0.0039999997,1022542,1458302.8,1017382,1281620.6,583014,853978.06,44015.69,3868.8728,27672.607
59,15,0.0042,899830,1408573.3,1479686,2022485,1078390,1681001.9,17626.918,4792.8423,24002.695
62,16,0.0042999997,1194120,1749539,1925897,2815774.5,730161,1172159.6,128897,4291.95,14743.292
63,17,0.0042999997,851042,1310513.9,1928875,3210150,491760,803939.1,17697.115,5930.1816,29492.965
67,18,0.0045,823941,1192256.1,1227503,1612901,428620,653643.06,39921.996,1836.1277,66929.23
76,19,0.005,769692,1072107,1677727,2220441,762898,1113843.4,35021.242,2926.2354,39122.574
78,20,0.0050999997,1316194,1837392.9,1369424,2023233.9,1062593,1588019.8,24742.79,4216.215,66002.16
80,21,0.0052,664625,897221.1,1552301,1924337.1,486817,640916.44,28273.793,1271.9314,7673.892
82,22,0.0056,627071,1270595.1,1527888,3674289.3,464667,1028840.94,269196.22,1421.7131,14636.87
86,23,0.0058,782297,1107919.6,1160544,1515476.9,418899,636576.1,22419.414,2173.8296,43233.37
91,24,0.0063,923343,1423659.8,1837040,2739417.8,518016,875049.2,22431.195,6386.6064,14969.288
93,25,0.0064,527517,673845.9,1097812,1416164.9,596407,796196.44,37888.25,1864.1388,32206.7
96,26,0.0067999996,852271,1159424.1,1403442,1840071.9,725887,997140.7,36116.313,3188.782,28778.285
97,27,0.0069,708490,951406.7,1211059,1562793.4,588641,776571.44,46375.125,1645.5054,11545.764
112,28,0.0079,892944,1221589.1,1721950,2228662,752228,1062589.9,18229.05,2876.3206,60058.87
114,29,0.0081,675890,981939.44,1899129,2738390,511338,783191.5,46009,1703.9526,35053.617
115,30,0.0081,779615,1072594.4,1219813,1767397.4,800044,1145393.5,16343.019,4428.6235,43354.793
116,31,0.0081,1034204,1515469.3,1715770,2975362.3,737868,1205471.6,50811.434,6719.368,24085.857
118,32,0.0084999995,573864,772620.75,1340138,1747107.6,770818,1050919.5,14931,2002.7585,39513.94
121,33,0.008599999,761075,1005162.8,982399,1569064.1,882956,1227922,18790.88,3894.4753,7237.822
123,34,0.0088,1024154,2525279.5,1517431,3778764,752906,1777245.1,33873.027,9393.216,51423.547
