Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
26,1,0.0015,696549,1649874.4,1592681,3599546.3,640988,1666733.6,70765.055,24238.701,13833.727
37,2,0.0019999999,692221,987133.3,1522420,2171111,505243,701297,29195.219,16593.783,7039.914
56,3,0.0033,967968,1339796.6,1782636,2437853,603394,900982.3,39402.36,18074.625,9361.401
61,4,0.0034999999,1037529,1364357.9,1260112,1610653.6,707312,858731.94,90091.53,9326.91,24380.984
69,5,0.0042,910053,1273188.5,1283432,1732631.3,582576,837035.4,89227.195,15672.5,9180.685
74,6,0.0046,792647,1114781.8,1292479,1900149.5,445497,703397.7,37055.58,15327.0625,7637.589
95,7,0.0066,636576,821992.7,1029398,1327185.5,638605,880745.94,48734.188,8272.049,14026.47
97,8,0.0067,733552,1151788.9,1918720,2740701.3,772918,1281612.4,36451.887,31310.64,19027.254
100,9,0.0069,866429,1114777.3,1699515,2431958.3,795392,1041665.4,24863.36,16620.352,15957.9795
114,10,0.0084999995,1014544,1565204.9,1025427,1373092.4,666313,1026544.25,78610.02,15408.586,22853.385
172,11,0.0127,833905,1264076.5,1830701,2633930,709475,1084717.1,61873.21,28512.69,12843.477
189,12,0.0142,1090231,3521169.3,2040797,4194304,873370,2948822.5,119455.055,59222.797,12053.504
238,13,0.018,811473,2244701,1451521,3927237.8,1000853,2807987.5,94040.12,38948.29,8796.245
266,14,0.0206,925380,1230565.6,1466290,2037592.9,562301,770159.75,34630.26,14978.094,15458.479
268,15,0.0206,791627,2075242.6,1488357,3904092.3,653176,1661798,142817.89,40270.15,8397.62
296,16,0.023,847392,1231025.1,1783271,2549749.5,873240,1342495.8,55035.426,24553.488,11508.68
307,17,0.023599999,934354,1268345.6,1112584,1632832.5,751258,1090584.8,44384.227,22894.793,15527.379
309,18,0.023799999,992529,4194304,2111238,4194304,887877,3951391.3,204336.48,72701.78,15213.627
346,19,0.0266,833206,2252625.3,2038742,4194304,617239,1924712.4,115446.11,43384.363,14016.347
350,20,0.027099999,789795,1086297.4,1501552,2109874.8,716186,998276.3,56116.29,15923.15,11197.479
362,21,0.0278,711328,946163.56,1299794,1725823.3,690640,947653.2,27204.46,9135.088,8756.866
377,22,0.029199999,786498,1143915.4,1694422,2446060.3,606248,965549.4,96940.47,18461.568,7494.287
395,23,0.0307,612692,882083.2,841458,1228250,694828,1035522.7,41804.89,15122.961,32774.19
403,24,0.0312,1027178,3450521.8,2248982,4194304,662986,2617333.8,187306.03,54160.957,11644.158
420,25,0.0321,513611,670859.56,1415407,1808609.6,292312,417014.78,26826.11,10778.893,12016.095
426,26,0.0325,948568,1412398.5,1133966,1621003.1,563886,905405.4,73554.414,16616.05,8710.307
