Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
106,1,0.0084999995,1091256,1583940.3,1660792,2229934,922964,1351839.4,22185.148,4048.4873,11609.001
107,2,0.0087,1056240,1569949.8,1301980,1852005.6,1340181,2017542.4,23479.434,2468.4844,10830.969
145,3,0.0121,746047,1023100.7,1441528,1961986,616061,891759.7,22829.568,1800.9187,7483.058
183,4,0.0150999995,908181,1299661.4,1645623,2270674.8,625662,906037.25,77423.84,3948.2646,12554.007
255,5,0.021,594961,1594877.1,1613667,3950126.3,775021,1656977.4,62745.57,6345.3145,9378.205
305,6,0.0246,1208869,2145852.3,1740494,2558214,1164315,2312336.5,73804.79,6700.1147,14026.741
312,7,0.024899999,471499,638342.6,1362083,1719781.8,471646,669273.94,42591.004,1763.9844,15198.402
327,8,0.025899999,691142,1105313,1752622,2440415.5,606473,951683.25,41808.676,2546.7651,8284.544
383,9,0.029299999,516774,677780.1,1539387,1862758.3,389130,497365.06,48482.53,1444.8811,5184.2173
475,10,0.036399998,913956,2021880.3,1388268,3549423.3,1043376,2227176,42607.83,6313.106,31211.99
485,11,0.0371,568416,775773.75,1451911,1925523.4,545640,781576.25,30160.334,2967.0874,8444.647
492,12,0.0379,1041121,2316871.5,2180939,4194304,1114294,2155074.5,107312.49,7953.4966,20746.9
522,13,0.0401,629921,899386.5,1091235,1475351.8,594383,839314.94,56994.465,1016.98755,10373.264
526,14,0.0403,567956,757411.2,1551257,2165378.5,375086,546836.56,15561.792,1153.5607,9586.713
539,15,0.0415,1267465,2612193.5,1948608,4194304,976532,1986876.3,53944.375,10916.279,12619.065
551,16,0.0427,816157,1129239.6,1574456,2135499.3,854755,1194443.4,70439.8,2654.5378,10202.288
617,17,0.047799997,642267,870030.56,1240232,1862813.1,585607,825520.8,95531.86,220.35547,6566.1543
649,18,0.0504,1033303,1496387.8,1978742,2989032.8,764533,1281813.4,131542.95,1912.7047,29887.01
676,19,0.052899998,545229,729334.06,1098521,1357369.4,603071,796644.56,28451.955,1523.8599,5565.99
749,20,0.0585,948988,1392901.6,1272292,1778769.6,807236,1397227.8,20491.229,2997.5337,9010.331
797,21,0.062099997,532842,666202.9,1337936,1752234.5,339138,458589.8,26363.79,986.75195,5571.7295
800,22,0.062299997,576897,835931.1,1481029,1998954.6,501440,753226.56,117465.664,2642.409,72385.21
822,23,0.0638,826972,2258804.5,1817155,4122141.5,780469,2206431.8,60186.414,6636.118,8987.962
859,24,0.0669,1164299,2078135.6,1446441,3318538,909087,1967262.3,54621.094,5720.507,12381.159
938,25,0.0733,707774,946522,1679898,2161642.3,666241,890541.1,14445.706,2471.0842,6614.015
942,26,0.0734,591998,778687.56,1650917,2131332.3,548920,755558,26337.814,1339.6307,8937.316
1025,27,0.0793,708563,873769.44,1794046,2272916,522695,646641.6,40603.05,802.4508,7793.1597
1148,28,0.087799996,961183,1291400.4,1817583,2549982.3,589175,841183.75,28967.488,25529.027,19569.375
1169,29,0.0892,801608,1001895.6,1964072,2698221.3,692771,911728.1,45250.26,2693.1108,7390.5635
1183,30,0.0902,914007,1406664,2076892,2841279.3,606306,959799.1,16759.95,4840.4746,11247.608
1193,31,0.091,1274301,2836371.5,1994677,4194304,1347455,2950734.3,19519.244,9626.364,18317.143
1324,32,0.1006,541308,706765,1340925,1660694.8,423138,533204.8,30641.209,9646.591,7030.53
1383,33,0.1052,984078,1400961.3,1935808,2686932.8,778290,1230886.1,23844.785,3437.7246,12492.16
1407,34,0.1073,589516,929131.2,1681475,2378655.8,600539,997679.1,46362.355,3837.5098,20881.943
1461,35,0.110199995,1056978,1411214.6,1812491,2459144.5,820423,1141011.3,29470.611,2724.6587,11321.51
1482,36,0.1116,816794,1249055.5,1734495,2356433.3,687945,1023022.56,45553.863,2695.5308,9534.6
1488,37,0.1121,420005,529308.06,1249209,1572581.8,333085,439649.3,19342.014,811.1344,6291.4263
1523,38,0.1153,1060256,1569550.1,1896803,2726034,963611,1556648.6,30565.236,5595.538,10365.3955
1644,39,0.1255,619906,814906.7,1171940,1542814.1,678423,946856.4,74828.52,2623.5947,7031.1416
1808,40,0.13769999,829975,1057945.9,872047,1295357.5,1008181,1356405.3,19864.992,10494.585,11884.986
1863,41,0.1418,362421,486734.94,1180910,1470187.9,457948,603317.7,25176.787,971.9524,15878.026
1865,42,0.1419,846751,1219195.3,871229,1277774.9,1031259,1575765.3,35411.96,2737.1975,8794.449
1884,43,0.1431,660876,1021638.56,1344517,1995157.4,833176,1298055.3,22806.738,3310.707,6509.38
1913,44,0.14559999,764492,1071079.6,1149143,1523475.8,838268,1305970.3,33644.92,2588.5745,11112.141
1928,45,0.1466,782142,1862305.6,1443729,3275785.8,849736,1713853.9,50097.996,8477.377,17586.328
2064,46,0.1573,822437,1100745.6,1117589,1408965.6,1090091,1484877.6,10263.319,1738.4949,7486.232
2083,47,0.1589,490293,651059.25,859488,1081681.9,591271,817204.25,35661.953,1451.2612,5231.5366
2109,48,0.16139999,653656,901523,1318630,1655611.3,393751,593225.5,76692.28,347.06482,6625.6978
2133,49,0.1633,1265846,2763097.8,1585571,4021781.3,768302,1790493.5,84864.08,22031.367,14153.592
2170,50,0.166,1103612,1646478,1404167,1946738.3,704443,1248262.1,17290.617,5042.2534,11272.82
2178,51,0.16669999,723573,2046070.1,1467180,4071903.3,876244,2312028.5,45477.797,8977.684,31040.518
2221,52,0.17019999,546852,703852.56,1248909,1639066.3,507105,720431.3,81876.74,29.323975,21908.457
2320,53,0.1774,635762,966521.75,1062707,1617036.3,608553,1048276.2,10437.701,2238.0396,12190.839
2326,54,0.17819999,860915,1138972.8,1450581,2165467.3,761609,1111785.5,14523.614,3693.8525,34525.34
2359,55,0.1814,792135,1133143.5,1807082,2433887.3,708617,1107207.4,24917.24,3655.3164,7353.3687
2384,56,0.1837,531369,740434.75,1420139,1758048.9,393995,555565.5,14214.398,2109.8406,5384.5474
2420,57,0.1864,765242,1050567.9,1214619,1576198.3,498284,698813.75,26205.143,898.9834,22690.73
2436,58,0.18769999,1259878,2141632.8,1850120,2667972,1059531,1935406.3,43992.215,9297.654,16152.04
2521,59,0.1955,979827,2197979.3,1689898,4194304,1079705,2260326.8,32559.328,7385.647,11864.112
2597,60,0.2014,963683,1567184.4,1360534,1929318.9,1168833,1912119.1,31969.672,4196.1797,9802.88
2625,61,0.2041,965116,1889756.3,1402577,3197949.8,559291,1310403.1,180704.08,3603.5142,42964.027
2649,62,0.20629999,987362,1327186.9,1739694,2421631.8,664289,1002924.44,27947.754,3548.8457,10433.824
2689,63,0.20899999,471663,641062.7,1050687,1447660.8,520764,715650.56,23523.857,2093.141,7934.905
2699,64,0.20969999,985595,2836551.3,1281552,3167399.8,1072598,2646580.3,137325.9,8303.375,18873.783
2714,65,0.21059999,1147987,1646493.1,1883483,2768751.3,757051,1220055.9,71417.586,3440.0806,19159.746
2717,66,0.21079999,875894,1284778,1691277,2275119,495312,769232.94,47286.445,4272.3994,12241.664
2750,67,0.21329999,667632,1829070.3,1360182,3042271.3,546416,1514645.5,59768.195,10594.131,8240.62
2786,68,0.21679999,618217,754656.06,1470207,1871611.4,586851,712990.2,17100.762,1658.0756,6290.0864
2904,69,0.2258,524456,715561.1,1310329,1717352.8,283823,411940.1,87432.766,674.05676,10930.938
2921,70,0.2271,367572,489892.9,1311059,1612261.9,224936,294994.97,16954.963,570.818,6035.708
2955,71,0.2298,729979,1173357.6,1645205,2280601.3,635942,1151482.6,21609.375,13714.941,9212.128
2992,72,0.23279999,651284,909818.25,1791367,2456628.5,735570,1041735.06,36573.555,2955.3699,7843.779
3057,73,0.23809999,437716,531646.8,1083379,1337000.8,383549,487940.56,52184.395,198.35083,54418.43
3247,74,0.2534,968512,1832612.5,1423540,3519582.8,612592,1404389.4,60340.242,4672.172,18715.389
3263,75,0.2549,742206,1009572.94,1527106,2016257.9,688310,949108.94,17899.262,2873.0142,7545.2773
3268,76,0.25509998,449447,699518.44,1262081,1559817.8,416799,703023.9,39542.227,2840.1672,9382.0625
3294,77,0.2568,583285,769701,1277431,1625630.1,386153,522492.22,14749.858,741.5476,9136.173
3306,78,0.2575,820813,1138837,1903913,2728872.3,648378,1024683.4,27714.922,2600.8594,11363.537
3335,79,0.2595,977155,1305367.9,1479185,2056915,1017907,1380619.3,12543.302,3620.7656,10603.889
3337,80,0.25959998,1190542,3102852.5,1881672,4194304,861027,2702890.8,83841.66,12119.57,11858.859
3347,81,0.2604,748985,984451.25,1247218,1573981,761098,1073043.4,14991.555,2468.8003,9936.322
3401,82,0.264,558230,750816.1,869318,1120716,714155,971848.3,20483.055,579.6096,7213.653
3422,83,0.2654,1023017,3670091.8,2146281,4194304,906775,3632796.3,85347.15,16056.721,100517.72
3466,84,0.2688,940797,1356157.3,2042072,2794976,873156,1331104.1,74947.23,19220.908,16200.468
3489,85,0.2705,449660,585389.75,1293836,1579053,322579,411227.9,20522.063,804.8336,15415.664
3516,86,0.2733,496860,716837.7,1342056,1804338.1,538799,837473.1,22561.217,2758.88,8467.755
3519,87,0.2735,509918,673310,1216487,1518536.1,434185,567272,24170.22,1297.4319,9031.425
3524,88,0.2737,1050223,1457189.5,1582173,2126231.5,1137729,1691213.1,13142.609,3441.1108,14959.839
3566,89,0.27629998,683965,996213.94,2093475,2913192.5,478219,721312,58625.563,4242.13,21083.785
3622,90,0.28039998,449114,599251.06,1194819,1477888.3,462704,614909,30240.77,1748.7057,9438.661
3642,91,0.2816,669931,1005501.8,1850815,2529282.5,495676,715276.56,16560.467,2866.6567,14080.606
3716,92,0.2863,800387,1140728.9,1462312,1923208,723986,1115671.4,113663.3,460.34998,12760.255
3743,93,0.2889,903347,2168128.3,1633289,4194304,776813,1938279.1,83803.56,7263.7373,14584.396
3927,94,0.302,675475,1571987.3,1068459,2361405,506035,1391977.5,75446.07,3330.0007,6963.694
3933,95,0.30249998,852174,1187844.8,1731549,2256796.8,757508,1062944.8,46889.344,2783.0984,8664.906
3985,96,0.3056,1017597,2758316.3,1884512,4194304,1041947,2407711.5,97661.92,7960.7925,11477.629
3998,97,0.3066,345606,441952.94,1049957,1217022.4,387440,490636.2,46884.484,-1084.0049,5002.6167
4025,98,0.3089,501887,622699.1,1320613,1579768.5,424854,547344.2,36911.313,83.32007,5090.9424
4044,99,0.3103,646396,980457.44,1468635,1974422.4,441157,717290.4,37872.71,2787.588,6707.6997
4050,100,0.3109,1099601,1440678.1,1795905,2343521.8,1153279,1565483.4,44511.617,2638.2002,12804.032
4132,101,0.3173,968550,1300184.1,1201561,1735125.8,824279,1253957,40448.527,1087.1122,19094.414
4145,102,0.3181,1296046,1888537,2047724,2840767.8,964880,1499045.9,67605.44,3295.9912,31640.963
4280,103,0.3283,972356,1297937.6,1317984,1904887,687571,943911,17554.438,3860.0308,13286.627
4398,104,0.3373,450341,584390.1,1545760,1808819.8,451554,592949.4,19959.938,570.7998,8678.87
4461,105,0.3426,791185,1082270.1,1164006,1553004.5,908271,1240925.5,136489.27,-383.8733,10424.194
4615,106,0.3552,588906,804445.44,998323,1308118,425667,612729.4,14193.531,1580.6177,7397.362
4618,107,0.35529998,765322,946836.06,1073112,1425738.6,1023258,1300382.4,77659.375,517.64185,9941.447
4733,108,0.363,457105,586571.6,885937,1113128.9,481279,641137.25,32040.102,762.52844,9160.633
4782,109,0.3672,481012,606188.7,1294225,1656430.5,362231,479666.9,28543.537,261.10962,10738.512
4785,110,0.3673,558313,810458.7,1381676,1902244.6,688238,1027391.7,54659.453,1870.8992,9809.528
4870,111,0.37489998,930376,2060990.3,1573283,3774193,924203,2063455.4,125457.32,6119.585,10778.394
4898,112,0.37669998,1056210,2630089,1612252,4194304,1062704,3328632.8,69959.766,9529.668,12421.76
4930,113,0.3791,962535,1289277.1,1325225,1828912,898024,1285259.8,21921.494,5843.5776,16555.91
4947,114,0.38059998,806756,1166572.4,1291256,1901108.6,394118,610690.06,13176.445,3349.0347,10255.462
5002,115,0.38509998,674422,2264754.3,1521755,4194304,694807,2255469.5,62846.625,9359.199,7422.6406
5062,116,0.38939998,1218456,1647184.6,1977193,3173913.3,659517,1009141.75,103242.69,4650.0684,12485.406
5088,117,0.3913,994047,1511191.6,1608035,2559755.3,793634,1352444.8,22252.227,2936.84,41982.125
5122,118,0.3945,901077,1271908.9,1272681,1787065.9,1136009,1643607,22059.984,2948.1553,12259.238
5149,119,0.3964,1078182,1512365.9,1650350,2202467,1183947,1710758,27009.104,4153.568,14570.792
