Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
22,1,0.0016999999,730534,1009489.8,1709663,2370978.5,668336,961663,53997.42,1888.5594,13627.346
32,2,0.0023999999,1036296,2610088,1980440,4194304,1151519,2729838,40226.55,8948.658,10597.318
41,3,0.0033,986957,1691538.9,1141358,1747188.5,1033796,2010947.1,146346.6,30715.797,28546.982
49,4,0.0037999998,1223769,1767327,1856481,2986391,867148,1390575.5,47095.336,6460.4785,14019.347
56,5,0.0042,751009,1534801.9,1382014,3021544.5,618277,1221694.4,110277.164,2568.1697,12263.219
127,6,0.0095,879899,1271728.4,1769431,2425868.8,807174,1224702.1,144613.02,179.23877,40489.64
133,7,0.0098,615425,827145.75,1330648,1772988.8,458616,601604.3,49311.78,418.7766,7817.682
181,8,0.0142,476979,624809.06,1101267,1378121.1,454051,570008.06,40715.457,284.48914,10463.904
182,9,0.0143,1092399,1585096.6,1865778,2558806.3,674486,1044520.5,59409.773,2934.8655,10820.403
210,10,0.0163,689971,1001115.2,977178,1365334.5,663952,1015806.3,18606.813,2345.768,9886.372
230,11,0.018,856877,1287031.1,1837136,2642233.8,491112,754862.06,29334.227,3767.6328,9195.906
232,12,0.018099999,1071031,1446006.6,1516839,2036016.9,1047874,1457325.1,14713.54,17768.336,12633.135
238,13,0.0185,578407,766032.8,1244355,1653469.4,627833,847491.9,18865.873,1777.9506,7890.599
310,14,0.023599999,765738,1971268.5,1602986,4013752.8,643195,1677290.6,108189.11,5011.2607,196924.61
354,15,0.0273,886913,1307172.5,1949059,2852127.3,815277,1287813.5,61481.06,3171.1387,10316.883
422,16,0.0326,948831,2310475.5,1411858,3439844,624290,1564177.6,52800.76,5975.5293,17210.393
469,17,0.0361,679405,1080096.3,1456943,2003472.4,725641,1256009.1,15558.478,5764.8516,6679.9834
512,18,0.039499998,1154751,1778778.5,1795012,2609050.3,737734,1293685,97981.76,2345.6648,17348.107
523,19,0.0401,1060216,1502444,1673511,2395248.8,952490,1425402.3,36320.23,5827.981,15200.296
524,20,0.0401,878205,1185925.1,1726005,2255748.8,718854,971233.06,35037.61,2007.7478,8756.161
526,21,0.0402,895330,1247110.9,1441001,1989425.1,562270,830116.8,13922.686,1817.6255,23805.77
542,22,0.0411,640818,838154.6,1555434,2113682,440191,577670.8,103598.57,9.395264,8467.616
563,23,0.0433,860944,1285556.1,1759185,2771932.3,527674,888094.56,77437.07,2388.4238,12918.666
601,24,0.0458,1088252,1486172.6,1889839,2418568.3,987499,1362535.6,11124.161,2764.095,15771.1875
