Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
8,1,0.00059999997,514247,687186.8,1412276,1779701.4,443767,557106.4,43547.063,976.6815,9880.984
13,2,0.0009,886024,1228935.1,1083458,1542981.5,1122044,1552029.6,35923.035,5569.84,14717.7705
18,3,0.0011999999,1089918,1392157.5,1457817,2001104.3,809977,1132762.4,15996.474,2270.021,24584.379
22,4,0.0015,708407,1815610.3,1436312,3201623.5,713094,1828127.1,25684.268,7611.1416,11805.161
39,5,0.0026,862997,1370444.8,1328001,1984593.6,583791,1028151.25,44721.336,2985.4602,10200.723
67,6,0.0042999997,591114,814373.56,1461660,1899123.5,521638,733400.75,62028.27,864.60254,7921.4756
71,7,0.0046,527831,719603.8,1229995,1661206.6,373680,501898.9,42505.277,1549.1287,6662.261
78,8,0.0049,510950,666234.94,948634,1197516.5,267711,346670,21826.512,1370.9742,6419.267
90,9,0.0058,593798,911315.8,1567663,2250125,469880,747733.7,36059.4,6840.8096,7455.794
105,10,0.0067,947085,1415960.8,1437463,2153942.5,766310,1275644.6,77777.266,3862.7273,18615.916
106,11,0.0067,697643,895862.1,1059383,1485273.1,501824,691198.75,54101.727,1812.4537,9502.571
123,12,0.0078,663658,920275.75,1042993,1482664.3,645311,964745.2,29934.31,2198.025,6791.2617
142,13,0.0084999995,1256814,4073397.5,1556982,4194304,801209,2810727,98473.75,15680.625,13986.691
159,14,0.0095,999607,1553434.5,2096381,3094466.8,795138,1377854,21760.266,4946.714,9453.609
191,15,0.0117,690266,905301.7,1134684,1428520,793494,1087890.5,49118.457,1390.2849,10796.19
194,16,0.0117999995,613420,824817.4,1111314,1518559.9,413832,593880.25,47579.2,2687.2856,6992.2925
197,17,0.011899999,586207,768941.4,1184307,1528903.3,524613,676919.3,26477.357,929.3556,8914.237
218,18,0.012999999,777249,1236970.6,1957160,2912720.5,731365,1177290.8,34067.77,8284.164,12048.077
244,19,0.0148,894914,2188902,1895709,4194304,715679,2098942.8,77752.625,9264.82,15071.138
272,20,0.0169,350065,467834.75,775122,1036730.94,418737,562170.7,32308.645,740.36487,6300.7705
280,21,0.0175,872321,1249281.4,1420932,2037009.4,543646,805268.06,25001.309,4839.51,9367.458
309,22,0.019199999,876085,2367450.3,1611736,4194304,653669,1753874.4,67042.76,9687.9,9410.76
320,23,0.0199,991694,1458558.8,1389406,2118430.5,1040380,1591610.6,66552.44,3608.9749,9166.055
