Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
43,1,0.0045,608251,825446.44,1535415,1964322.8,463559,622964.8,845.9081,177787.52,11600.725
276,2,0.0246,823129,1024524.2,898311,1221911,978894,1190796.5,1335.5969,226586.84,21912.236
384,3,0.034199998,572023,818905.3,1069622,1472506,634903,960371.75,1369.5978,87867.4,19790.941
417,4,0.036599997,886608,1169596,1451136,2099307,472560,720572.3,3660.0657,215536.94,26569.633
420,5,0.0369,437497,603442.44,1058815,1324483.3,260869,362190.28,737.6344,392679.38,16284.155
431,6,0.038,991996,2051558,1611110,3514608,678116,1518359.3,5299.8145,377537.13,73788.66
635,7,0.0574,1122793,2698325.3,1293253,3262109.3,1384323,3256989,11396.026,149592.73,24667.186
717,8,0.0659,882318,1793471.5,1207714,2559982.8,1004767,1945028.8,6516.6377,344626.6,15805.866
791,9,0.072,426387,557006.8,913327,1168415,433577,602348.6,1624.0154,112936.03,16597.082
799,10,0.072299995,593786,846814.5,1112636,1602353.4,728832,1104835,2048.7542,621845.75,12036.961
810,11,0.0736,827235,1216051,1119885,1513947.8,957830,1495123.6,2808.3206,217368.56,14386.906
888,12,0.081599995,708844,988582.75,1077461,1398409,765647,1131413.8,4699.4063,54726.06,26681.898
927,13,0.0849,1363784,2612876.3,1264185,2546613.5,1811549,2908048.5,57690.273,169808.63,51258.047
959,14,0.088,1332200,2539764.8,2129863,4104789.5,728825,1974224.5,15753.895,151185.02,415890.13
996,15,0.0909,795214,1102737.9,1509822,2134565.3,487358,727844,2867.0208,284661.28,16667.72
1018,16,0.0924,1033889,1474909.9,1493410,2161777.3,749067,1161282.5,4996.705,101647.54,35127.52
1194,17,0.107999995,921029,1262433.1,1277288,1854785.3,528216,732791.75,2760.8,395481.1,17096.783
1208,18,0.108799994,548541,714694.94,1061720,1324115.1,602882,823973.56,3201.5522,62401.51,14736.333
1448,19,0.1286,1016054,2103958.5,1847533,4150164.8,700829,1521978.4,6665.164,431617.75,35723.15
