Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
106,1,0.0149,1075429,4194304,1870082,4194304,1398446,4194304,112234.38,156289.2,39428.53
320,2,0.0367,593500,850636.7,1673155,2272303.5,416797,689971.56,6400.385,275137.88,17478.512
350,3,0.0393,973289,2457959.5,1229031,3369038,1153529,3097528,47141.402,61908.344,16503.256
367,4,0.0411,871211,3072021,1981307,4194304,1010855,3374900.3,48676.168,353814.03,14744.171
370,5,0.0414,973349,2872459,1620645,2862778.3,928417,2326385.5,52109.516,70374.98,25612.484
371,6,0.0414,830524,2004182,1809662,3825567.5,825159,1929907.1,30869.242,931008.6,15360.046
420,7,0.046099998,1089763,2324307.5,1234268,2763530.3,1144927,2631412,29535.844,137900.08,21023.902
442,8,0.0482,1444931,2097942.5,1682312,2453260.8,1585383,2352912.5,115933.74,149828.7,27122.121
590,9,0.061699998,736385,980270.44,1353520,1769934.5,717913,1024233.25,8386.841,164020.44,13738.082
606,10,0.063599996,1334086,1965721.9,2141200,3412965.8,912222,1435754.5,12848.104,416595.25,25921.404
735,11,0.0765,997922,3393003.5,1796371,4194304,725037,2948456.3,64244.793,87217.41,19384.166
776,12,0.0808,1088610,1645006.6,1280400,1795171.5,1003483,1633555.5,14223.86,404314.5,22303.992
782,13,0.0815,1178766,4194304,1612434,4194304,724441,2908365.8,68318.35,97519.555,20340.215
810,14,0.0845,1493509,4160959.5,1775097,4194304,1560006,4194304,75351.24,303645.47,27967.58
869,15,0.0907,803268,1219539.9,1610078,2281442.5,408576,689089.2,12684.534,84802.66,19425.63
1068,16,0.110599995,342483,457041.78,1149690,1368032.8,193032,265608.84,3581.4954,132398.05,17140.662
1160,17,0.119899996,896739,1330736.1,1677219,2186041.5,734541,1122885.3,11966.397,56846.773,29414.957
1321,18,0.1366,1397638,2001007.3,1926181,2839355,972185,1568481,15484.701,267885.63,26948.865
1412,19,0.14549999,1203738,1707490.3,1698041,2539853.3,933211,1539779.5,19572.252,192732.77,20635.121
1494,20,0.1529,749045,975209.1,1374137,1729774.3,451993,596986.5,6234.3066,57573.957,15661.214
1718,21,0.1743,799816,1889919.4,2100119,4194304,755739,1846474.6,46289.688,56400.844,14366.961
1905,22,0.19219999,1085190,2580336.3,2049091,4194304,1010976,2751829.5,42053.137,77290.89,24238.305
1933,23,0.19489999,1061620,3079049.3,1580949,4194304,608881,2259194.5,30065.637,553125,17438.572
1993,24,0.20089999,1291530,4194304,2085252,4194304,1089243,3186749.5,75664.12,90977.31,23759.363
2038,25,0.20449999,1497716,4194304,1825215,4194304,1682675,4194304,84937.72,225718.8,27520.738
2068,26,0.20709999,1170465,4194304,1879000,4194304,1180346,4194304,64525.734,1241841.3,19646.75
2187,27,0.217,1442849,4194304,2014206,4194304,1617955,4194304,97231.19,112575.164,32738.982
2198,28,0.21769999,914139,1224010.6,1339092,1803378.6,901908,1294835.4,14037.109,185345.7,15407.155
2201,29,0.21779999,1010738,1444962.4,1319043,1928277,1036579,1536194.4,10306.098,279336.4,24557.635
2271,30,0.225,1304455,3259934.5,2380271,4194304,1162568,3155529,70687.75,92316.54,24448.266
2640,31,0.25849998,954389,2598624,1212475,2112587.5,879612,3038335.5,75792.69,82688.9,24429.283
3480,32,0.3412,1267733,3385458.5,1822901,4194304,1145756,3448688.8,70068.05,93162.805,22884.328
3502,33,0.3437,979108,2513198,2042114,4194304,767125,2081310,52765.105,70983.18,17628.05
3596,34,0.3536,1292795,4194304,2124219,4194304,1064666,3813717.3,79927.33,98572.49,23674.922
3604,35,0.354,1052609,2311748,1697878,4158558.3,944958,2490106.5,55375.637,77442.3,17821.781
3807,36,0.37559998,1040865,2291186.8,1526961,3582474.3,1036659,2822063.8,58013.137,69281.766,20522.063
3854,37,0.3803,739324,1642743.9,895052,2245171.5,937347,1986053.3,22806.604,67945.875,15784.202
4136,38,0.40739998,896460,2217565.3,1651522,3540545.3,972345,2051646.6,35860.438,144993.73,16583.336
4178,39,0.41189998,1235290,3346790.5,1920091,4194304,1431943,3548647.3,69766.67,84348.32,24805.516
4445,40,0.4369,419653,515158.7,1206187,1455254.1,427176,538680.3,3400.2654,391417.75,17441.11
4587,41,0.4516,888640,2223672.3,1781508,4194304,810764,2109506.8,33763.074,61393.03,16058.877
4611,42,0.4545,1138383,3142625.3,1860280,4194304,889504,2500595.8,54527.406,457962.1,20552.236
4835,43,0.4757,1072432,3871750.8,2116435,4194304,975351,3124830.5,56522.223,283724.53,19919.984
5169,44,0.5057,946047,3278754.8,1827510,4194304,784405,2375725.3,38646.39,337083.38,15969.2705
5317,45,0.52,1361759,4194304,2086653,4194304,1451702,4194304,104576.13,572693,35155.305
5669,46,0.55219996,1591742,4194304,2342651,4194304,1670749,4194304,98636.99,200685.38,31974.184
6580,47,0.63769996,1148617,3296880,1812286,4194304,1462975,3679438.3,52062.02,412051.1,23156.12
6706,48,0.64959997,670035,895334.94,1597069,1959890.8,603827,817011.1,8517.584,252961.53,18717.992
6707,49,0.6497,1331009,3015969.8,2138192,4194304,1123976,2405395,27832.988,324609,32950.793
6744,50,0.6536,1353985,4166656.8,1910829,4194304,1410581,3935518.5,75448.836,127070.766,25063.752
6800,51,0.6586,1126213,3174249.3,1865380,2995390.5,1135493,3331820,96346.43,140610.2,49386.19
6967,52,0.6744,1379055,3312740,2361226,4194304,1445863,4108861.3,77283.57,100349.02,26289.813
7079,53,0.6852,482915,606161.44,1211620,1502211.3,422522,554377.44,4090.9985,174065.34,11199.121
7547,54,0.7254,885712,2145486.5,1903290,4194304,900665,2259551.8,48624.293,59883.867,15033.757
7609,55,0.731,1122395,2995642.8,2121528,4194304,716415,2097610.3,44573.4,145693,19997.121
7937,56,0.7633,1628691,4194304,2390194,4194304,1635444,4194304,155712.02,192829.69,52247.926
7972,57,0.7668,1631745,4194304,2414756,4194304,1222829,4194304,117774.58,144491.56,36618.355
7993,58,0.7683,421769,550877.94,966621,1151398,249204,320433.03,4956.907,145592.33,37651.043
8297,59,0.79719996,698089,1079568.8,786879,1194912,408989,702039.56,9581.25,115887.11,13185.589
8359,60,0.8035,997585,2552169.5,1578320,4162311.5,863577,2583930.8,36987.953,272712.47,29025.666
8642,61,0.8308,1147093,2926520,1812748,4194304,1439337,3861020.8,72534.17,79615.12,22236.945
8721,62,0.8386,631629,888081.9,1368118,1855064.3,347632,535477.5,6731.715,242655.22,25684.533
9020,63,0.86499995,639975,955874.6,1563173,1979827,422389,672075.9,8294.24,153961.25,17695.623
9061,64,0.8689,578048,716408.7,1594713,2198978.3,459762,609775.94,7335.9834,231101.88,11968.438
9380,65,0.8986,1567726,3121247.8,1990202,4194304,1310497,2934832.5,58635.055,172545.48,29424.832
9550,66,0.9131,996022,1327870.4,1460305,2020763.9,514477,766865.6,8518.899,446543.88,21961.975
9724,67,0.9295,518103,698292.8,822903,1040252,675134,948943.5,7208.298,46920.066,12738.808
9779,68,0.9352,952734,2418646,1901621,4194304,1201124,3017925.5,57627.703,67171.41,18992.094
10160,69,0.9712,1532232,4050680.8,2427438,4194304,1384932,4073133,95938.375,120452.9,31010.332
10165,70,0.97169995,1437862,4194304,2486575,4194304,1115077,4194304,105046.2,306879.94,52574.62
10213,71,0.9763,892410,2242984.5,1626031,3987275.5,1213688,2957595.3,48733.508,57691.188,15542.071
10408,72,0.997,690390,913386.56,1251885,1694547.4,542903,764614.7,10005.704,70840.52,15595.125
10724,73,1.0282,916626,1234451.6,1647935,2345407.8,672519,1012736.8,11185.378,213618.1,19003.877
10737,74,1.03,975355,2479784.8,1784695,4194304,1015705,2399785,59878.027,69068.28,17781.402
10911,75,1.0469999,346157,397326.63,1351069,1646011.8,252455,307579.44,1902.2534,368626.7,16052.338
11043,76,1.0589,1169660,3052217.3,2500008,4194304,1247519,2917651.5,48337.734,149257.45,21612.2
11133,77,1.0674,1320635,3544636.3,2168469,4194304,1191494,3490337.3,70942.33,93695.414,23084.299
11140,78,1.0681,992710,1521040.5,1650347,2112230.5,537270,830115.3,13361.877,406029.44,49983.707
11315,79,1.0843999,1419411,4194304,2180512,4194304,1294105,4194304,79595.94,186623.13,25055.633
11642,80,1.115,1186466,3932588,1702615,4194304,1526283,4194304,168212.31,247243.27,96226.46
11696,81,1.1201,827763,1220692,1940910,3230864,754874,1198958.8,9546.111,200351.05,20678.67
11723,82,1.1222,1028080,3632458,1811680,4194304,1161557,3469440.5,62930.03,84100.72,19113.975
11726,83,1.1225,1302019,3154179,1740108,4194304,1163403,3502958.3,78662.305,95805.6,24825.768
12076,84,1.1573,1150142,3050734,2090388,4194304,976928,2837299.8,62606.004,79225.29,22558.287
12274,85,1.1779,1505690,1861404.5,1508673,2025232.6,833547,1091980.6,23765.412,413771.3,32619.125
12306,86,1.1804999,803158,2065960.3,1663212,4194304,806759,1925536.4,48830.098,61846.5,15834.986
12364,87,1.1855999,1068791,2467872.8,1399010,3571584.3,754232,1918964.3,19451.352,135757.73,21554.78
12523,88,1.2001,1031417,1820545.5,2014989,3188831.5,936785,1800425.4,49180.117,65751,17233.922
12532,89,1.2011,1527889,4194304,2251080,4194304,1874865,4194304,119309.71,153957.06,46549.906
12585,90,1.2063,1217723,3981580,1692836,4194304,1391921,3896756.5,87812.08,132770.47,29631.52
12663,91,1.2127,1317997,4194304,2115648,4194304,1387195,4194304,87415.47,300696.2,31483.82
12813,92,1.2275,1107146,2822180,2063536,4194304,1364130,3144752.8,64471.26,80344.36,20737.512
12868,93,1.2329999,1272819,3339782.3,2266666,4194304,1127867,3240166,72161.23,88709.68,23050.54
13134,94,1.2607,1337195,3258959.8,2557259,4194304,1145560,2754968,61133.105,214084.08,24895.674
13160,95,1.2624999,530966,714743.06,1326662,1708349,646671,901923.44,7093.5205,36500.727,11606.196
13341,96,1.2792,651382,896051.44,1392598,1771515.1,698583,970658.75,9704.365,85027.85,29833.408
13370,97,1.2817,914772,1319148.8,1420892,2069393.9,606764,895808.75,29851.246,194125.11,16845.598
13602,98,1.3011,1570631,4194304,1813507,4194304,1257624,4194304,90535.5,267005.5,31008.953
13783,99,1.319,972672,2436192.5,1833409,4194304,1196701,2232068.8,54312.15,65956.164,17701.307
13835,100,1.3246,619361,855303.4,1344122,1630537.6,348936,490229.44,6564.203,136160.64,11211.603
14017,101,1.3418,1021996,2452293.8,2314949,4194304,1127535,2924182.3,63806.977,80936.1,21941.215
14086,102,1.3476,1574903,4194304,2041495,4194304,1183564,4161122.5,117780.97,296026.25,37418.332
14314,103,1.3704,732569,1808838.9,1240473,2932536.5,412937,1040125.3,16764.793,65467.98,28394.912
14471,104,1.3866999,1159801,3068848.3,1932783,4194304,1179453,3026474.5,70153.4,81820.125,22236.467
14674,105,1.4064,1203068,4115569,2339540,4194304,847356,2648991.3,77090.61,98262.55,24645.908
14974,106,1.4325,479731,642622.2,1417154,1750076.5,425672,565264,8394.005,33574.16,13596.832
15272,107,1.4623,1003109,2621944,1694988,4026634.3,1038490,2672355,38453.47,104248.516,18106.043
15357,108,1.4717,1036472,2836557.8,1845181,4194304,1142948,3362703.8,63701.56,74097.78,20089.623
15373,109,1.4739,1215400,4021924.8,1925196,4194304,924536,2925304.3,76541.664,92117.625,23415.066
15505,110,1.4856,1328908,4194304,2093312,4194304,969584,3604704.5,88554.43,188291.13,26311.146
15530,111,1.4876,779320,1037998.94,699564,993725.1,641611,829869.4,10753.157,79092.31,13539.407
15610,112,1.4944999,856929,1901619,1519290,3555442.5,977153,2503350.3,48225.18,61579.758,16074.603
15680,113,1.5005,905026,1428810.6,1781697,2450692.5,584700,990411.75,14396.765,81146.04,15885.196
15773,114,1.5094999,735280,1817506.3,1833659,4194304,743484,1905551.3,44102.996,51062.01,14303.707
15802,115,1.5123999,339471,407611.88,889768,1022229.9,298296,323864.16,6041.95,288465.66,11167.131
15856,116,1.5167999,988974,2462433.3,1652418,4194304,767606,2073556.6,45278.305,83805.83,25697.348
15936,117,1.5235,1175008,2749931.3,1941330,4194304,1258305,2931891.5,67408.086,83496.98,22386.139
16072,118,1.5364,518486,685363.94,1293367,1652232.6,494210,644817.8,6224.958,260681.78,15976.87
16675,119,1.5926,719097,940230.5,1556094,2007440,712544,964277.25,7679.633,364671.1,12414.795
16681,120,1.5933,1120821,2953236.5,1740972,3861604,1287551,3500509.5,58969.066,113805.12,32340.361
16698,121,1.5947,1177888,3056105.3,2266469,4194304,1331708,3450922.8,66005.7,81269.805,22325.246
17012,122,1.6231999,1280823,3597244.8,2394127,4194304,1054532,3189859,76981.875,91833.92,23708.098
17073,123,1.6287999,1153042,1505936.3,1505835,2098857.5,886052,1278921.9,9153.933,198366.95,19189.803
17197,124,1.6391,1122970,1628604.5,1893540,2618115.8,909686,1395851.8,10128.718,131913.38,23491.674
17329,125,1.6510999,938429,1259354,1431138,2047278,598044,904639.8,7162.3223,59223.08,21347.006
