Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
36,1,0.0032,701570,936865.5,1060788,1505090.4,514983,689124.4,1929.7443,217465.47,17895.56
204,2,0.0209,421547,573199.7,1025300,1260192.1,499849,672196.94,1409.3462,34352.723,11575.932
233,3,0.0232,801566,1475850.4,1559351,2780044.8,803726,1671673.6,5406.593,392023.88,16254.05
359,4,0.035499997,1011313,1548537.8,1470953,2192707.8,1078548,1849116.6,4738.5913,136801.08,17245.357
373,5,0.0371,484599,643865,1132782,1360845.3,350602,448953.38,1276.5592,64728.594,29917.53
421,6,0.0424,673119,926696.7,1168524,1551121.9,387333,557171,-969.98096,164664.94,225813.67
567,7,0.0559,1479899,3432717.5,2270385,4194304,1222765,2684917.8,12443.142,680440.56,36575.832
903,8,0.0889,992415,1426182,1463242,1931438.6,1055716,1541337.8,3895.1992,482671.03,20543.102
955,9,0.0942,590523,1110370.9,1366255,3028626,410766,1011620.7,3849.0386,61208.047,44627.69
1000,10,0.0977,930791,2149115.3,1557017,3437816.5,466496,1349245.1,7650.801,319562.88,37700.332
1021,11,0.0998,591630,815270.8,1311986,1869574.3,302046,424666.06,2698.5205,378696.1,19121.41
1057,12,0.1037,908845,1578990.5,1619463,2299243.3,558917,1119906.6,5600.3613,203130.53,16498.203
1064,13,0.1041,821220,1180779.6,1340713,1746567.9,999414,1436018.4,2716.9119,267535.6,81534.266
1268,14,0.1235,535925,730663,1181057,1459675.5,277561,380753.72,1554.4539,78807.53,11767.048
1349,15,0.1314,588096,842196.56,1193135,1600975.8,700643,1043467.9,2301.4465,56176.797,11041.97
1472,16,0.1426,1058714,1502470.9,1571380,2237684.3,991951,1431389.9,5648.058,356672.44,19350.4
1514,17,0.14639999,1146903,2147340,1703114,3536282.8,956235,1838257.3,6299.003,249821.56,45611.273
1642,18,0.1584,1415672,4194304,1939723,4194304,914491,3229152.5,29289.01,284368.22,27461.459
1706,19,0.1642,1173341,1659637,1170186,1583121.5,1007851,1493897,2406.6802,158330.73,37871.137
1711,20,0.1646,601507,1542729.6,1614347,3385321.5,807162,1891417.5,15152.718,75221.81,11160.767
1788,21,0.1713,763859,1013731.7,1061255,1309293.4,874574,1170612.1,1373.6152,215455.63,34155.074
1853,22,0.1767,1403149,2288810.8,2365909,3582024.8,1046807,1993979.4,5207.593,1028843.1,40116.504
1928,23,0.18439999,1270642,3075750.5,1678650,3841222.8,1398234,3091117,12917.435,706503.6,23275.592
1965,24,0.18789999,757313,1123600.6,1051390,1542116.1,842613,1372094,3255.2349,238056.75,17829.756
2014,25,0.19219999,822472,1176758.6,1382378,1894359.6,874476,1325469.4,4443.124,265423.72,14590.044
2043,26,0.1945,566718,738233.75,786247,1051321.4,274032,386628.44,1489.0325,143138.86,14727.615
