Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
195,1,0.0211,647486,1013974.9,1007378,1502171.9,715847,1217151.4,2475.1636,202929.22,12163.928
199,2,0.0213,1493709,2488056.8,1503974,2338051.8,1656604,2987201.3,6198.334,185588.28,35045.324
222,3,0.0245,876590,1387026,1254340,1830836.1,863889,1487941,2812.8828,79658.57,19039.318
316,4,0.0352,424945,534675.56,1308248,1658651.9,222326,286858.28,1028.1124,57216.637,46058.906
361,5,0.0401,804922,1991890.6,1553138,3582539.3,928987,2311747.5,22221.746,81606.45,15598.6455
419,6,0.046299998,851415,1156086.1,1651257,2387430,705521,1001324.4,1855.9353,75671.83,34539.594
483,7,0.053099997,1475110,4194304,1891728,4194304,1117565,4194304,20546.574,1061972.5,31739.121
495,8,0.054899998,444116,543541.06,1231288,1544690.5,260666,324923.16,-754.6892,142700.17,63190.5
610,9,0.0668,1334303,1846311.1,1545113,2344103.8,1174568,1696385.6,3394.9253,139525.92,26547.012
622,10,0.0676,811591,1137982.1,1593737,2268529.8,505122,823707.4,2645.209,183984.23,15798.872
790,11,0.0827,976710,1313014.6,1595630,2337875.3,733574,1068612.6,1989.1166,160042.97,16296.145
791,12,0.082899995,729289,1140944.5,1178213,1719260,800922,1383277.6,2531.027,173491.94,17248.531
816,13,0.0858,869355,1231443.9,851389,1314520.4,584992,850454.3,2159.7795,242404.44,54307.066
884,14,0.0918,957778,1381654.6,1235161,1606628.4,773752,1096110,3092.0918,73095.336,15655.251
908,15,0.0945,606250,838943.75,965707,1266930.6,741145,1021243.8,1909.4275,112441.85,16311.16
993,16,0.1019,708997,1010515.7,1138582,1477593.9,588985,890834.3,2581.9438,55424.082,122189.38
1005,17,0.1029,562140,711154.56,1358748,1813230.5,445932,568529.8,1707.9851,157348.67,21827.99
1009,18,0.103599995,713024,915122.7,1144962,1426549.6,837097,1105439,1163.8403,211355.88,16434.129
1015,19,0.1042,924644,2603482,1240393,3034325.3,1024602,2981251.3,11412.909,129120.47,26178.83
1022,20,0.1047,605624,1828711.1,586392,1755469.1,801883,2260974,34137.375,54238.43,19059.285
1057,21,0.107599996,1075159,3347573,1698826,4194304,1334158,3353366.3,24852.207,587900.56,64072.594
1096,22,0.111899994,780399,1048069.94,1206318,1711193.4,581923,824291.6,1190.666,130376.1,15133.908
1123,23,0.1143,1153699,1700065.6,1636089,2162065.3,809242,1234661.1,4271.5654,81823.52,24429.959
1134,24,0.115499996,691217,993748,618115,798349.2,731987,1104534.1,1677.5739,193537.02,12463.013
1172,25,0.1191,593216,798043.94,1313040,1760040.5,377072,547496.9,-484.26538,216155.64,78686.086
1178,26,0.119799994,580269,776511.7,1283346,1662540.6,556945,778235.4,1459.3157,161079.89,18055.477
1181,27,0.1201,521963,717191.56,1019526,1292465.8,613106,888719.5,1412.1289,132048.88,16698.861
1196,28,0.1213,405847,535907.9,1343897,1673052,277084,349978.16,265.73816,113267.55,26118.453
1261,29,0.127,712589,993096.9,1358660,1958837.6,481686,783496,2592.262,86217.99,12253.097
1306,30,0.1319,842055,2173953.3,1785850,4194304,632545,1588924.9,10950.954,51184.195,29388.928
1370,31,0.139,1177864,2881280.5,1472458,3804060.8,1495569,3684493.5,8904.775,970660.9,20023.426
1545,32,0.1584,990515,1463401.6,1791240,2717177.8,857507,1379405.6,4728.763,97403.18,16278.904
1578,33,0.1611,941895,1372148.4,1807912,2527221.5,643650,1008022.2,3546.8652,59893.766,54642.125
1611,34,0.16409999,628938,796078.9,1323242,1596108.4,613072,750720.25,88.90283,209803.81,11252.996
1616,35,0.1646,287282,394106.72,1223032,1448100.3,361159,513976.75,-662.7158,363087.3,10681.338
1628,36,0.1662,1520133,4194304,2245078,4194304,1631943,4194304,26354.068,629353.9,33466.906
1664,37,0.1707,961240,2280371,1584102,3619734.3,767615,2016830.3,5537.283,454755.22,32336.508
1729,38,0.17719999,379948,515536.78,1160446,1375619.8,442240,612267.94,2135.3464,232744.4,35686.37
1740,39,0.1793,1665320,3617199.8,1669089,3461679.8,1131054,2580251,8979.644,459001.53,84284.88
1754,40,0.1805,423011,542842.75,1114605,1416514.9,239144,318559,382.32422,82706.484,51926.484
1806,41,0.1858,726307,989492.44,1715762,2291312,792547,994192.1,1683.287,152482.61,33951.316
1823,42,0.1874,684219,920710.75,1445304,1893487.5,597269,826890.44,1497.9865,58118.145,26693.232
1854,43,0.19129999,974468,2280598.5,2088147,4194304,1123913,2505523.8,27370.297,262196.84,17025.549
1858,44,0.1918,1566776,2378894.3,2225756,3980147.5,1037942,1723225.9,8764.708,1048644.4,88095.04
1872,45,0.1929,1258651,2746129.3,1703872,4194304,876052,1976547.1,12264.807,649664.06,25842.06
1896,46,0.19489999,967276,2007255.5,1540008,3538915,1115413,2349153.5,4347.5347,513649.13,34831.74
1911,47,0.19659999,1195165,1644456.8,1262443,1826921.1,751576,1077837.6,1472.9823,341264.88,20093.361
2029,48,0.2074,770837,950453.44,1214605,1586286.4,429280,560652.75,1543.1046,62737.477,14150.07
2051,49,0.20889999,1334573,3452909.5,1602017,3941321.3,1416967,3691506.8,21755.523,358496.3,24490.023
2087,50,0.21319999,851916,1179219.6,1428207,1880789.6,616312,868009.3,1963.7723,67580.51,27773.688
2130,51,0.2174,706055,1023782.7,1289145,1682097.3,710059,1066651.9,3200.2646,110637.97,18515.303
2339,52,0.23789999,565606,768135.75,1553663,2004142.3,579399,821512.56,534.4016,350393.5,14769.887
2343,53,0.23809999,565936,803716.4,1495455,1941175.8,502403,725415.7,263.91516,143097.95,10936.831
2360,54,0.2395,920476,2404428.8,1131517,2736002.3,882464,1991237.1,5931.6836,537260.94,19440.127
2454,55,0.24929999,580641,709396.9,1034628,1308704,601839,767018.06,225.30835,89774.13,19823.996
2462,56,0.2504,662507,845027.06,1371881,1841006.8,658166,901143.2,591.0731,252922.38,12420.831
2482,57,0.2528,984290,2435217.5,1437519,3617219.3,806046,1734538.1,16839.617,407654.25,41704.363
2493,58,0.2546,1370059,3234330,2059360,4194304,1278028,2851212.5,24849.512,247275.1,38345.92
