Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
6,1,0.00049999997,1239523,3241478.3,1672498,4194304,602802,1975048.5,85190.414,8956.955,60761.113
20,2,0.0018999999,532647,811176.7,1110358,1509332.3,525679,842185.25,21271.053,1654.9482,29760.701
22,3,0.0021,1261828,1957522.4,1819278,2791292,739435,1210973.5,85448.445,2373.8484,135285.23
34,4,0.0030999999,1140460,1696320,2659959,4194304,960424,1604225.1,212740.86,1063.6921,66519.94
39,5,0.0037,1100609,3134306,2053547,4194304,784752,2524118,161112.17,22257.7,74404.39
79,6,0.0066,1299152,2004293.9,1981565,3345497.8,1058536,1723271.8,103628.82,2165.754,45793.836
82,7,0.0067999996,520864,759821.8,1035041,1385224,277924,420552.44,35072.56,145.04053,32615.441
117,8,0.0089,1213315,3051599.5,1918467,3880102,671548,1843804.4,103187.66,24412.475,61907.453
138,9,0.0106,1267656,2080258,2287905,3769247,671540,1235922.3,66884.97,6763.3667,53244.64
146,10,0.0111,759787,1155041.6,1239523,2015800.4,381494,630937.5,87866.11,1999.6404,112016.84
154,11,0.0117999995,1577256,2649746.5,2084362,4194304,1259197,2238857.8,111100.39,3261.8442,235781.89
176,12,0.0139,646847,975275.3,1850240,3212396.3,377258,614927.6,48610.79,2619.9004,32463.37
182,13,0.0143,649478,1631345.1,2282545,4194304,617265,1530177.1,170393.72,5973.2275,35117.297
209,14,0.0163,528365,722764.44,1910530,2637948,443805,599922.06,47869.4,186.78223,70869.37
210,15,0.0164,959395,1370241.9,1989590,2877096.8,604156,910455.94,87067.71,2627.3848,34129.48
211,16,0.0165,660591,910992.8,1300047,1722285.5,541649,748745.56,51805.805,-1013.7178,354648
264,17,0.020399999,1188840,2728100.3,940183,2444750.8,647408,1603357,287895.84,2679.2668,205760.44
265,18,0.020399999,1148428,3680144,1202297,4144101,638442,2086841,233529.89,9984.996,78253.53
