Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
3,1,0.0002,570782,808862.7,1051745,1462231.6,480873,765548.94,27508.916,1516.6482,11568.71
7,2,0.0018,1177423,1758513.6,1376540,2207958.5,1029908,1686847.4,145726.6,1982.4208,11496.76
9,3,0.0028,1057694,1444217,1309652,1970023.3,938851,1301403.3,25766.063,4377.9634,17530.695
17,4,0.0052,768187,1062294.8,1039179,1458288.5,527507,767805.3,87322.62,1337.1162,6856.5557
25,5,0.0117999995,941974,3487787.8,1398052,4194304,1023281,3262791.8,220709.6,11422.031,21466.996
32,6,0.0154,636963,864111.7,1097039,1425854,634507,900403.6,38846.043,2186.2117,10775.615
40,7,0.0191,837100,1182323.4,1057981,1591841.5,863457,1269813.4,14954.367,2900.291,7229.788
43,8,0.0199,758526,1076028.1,1257921,1754119.4,598102,877257.44,10272.106,4231.448,8872.321
46,9,0.021,557488,728586.3,1175832,1572343.8,589860,780571.44,282202.34,-4316.525,6584.752
49,10,0.022699999,1074967,1373223.1,1555080,2078716.1,835989,1115974.1,41054.766,7584.002,10963.138
50,11,0.0233,458139,581237.3,1052133,1339752,444918,587232.7,63195.19,-48.639404,21399.596
53,12,0.024999999,620672,864641,1015459,1440904.3,532026,799445.25,43644.207,4143.366,18433.94
64,13,0.0273,946685,1175444.1,1346206,1688699,916505,1126900,42378.01,22225.96,9776.105
69,14,0.030499998,740347,1102042.1,887016,1608160,645052,1036247.94,47317.414,3981.3955,8395.607
70,15,0.0308,1086067,1470262.1,1747501,2604473.5,1031812,1445187,41574.367,4378.092,12592.414
78,16,0.032899998,842197,1259478.9,1461411,2173349.8,602935,1004340.1,45591.492,3700.435,17253.31
80,17,0.0338,683312,953692.7,1220111,1768840.1,599238,906172.7,19883.959,1984.9683,9920.636
88,18,0.0374,567212,775853.56,1298173,1748586.4,550542,801547,53781.14,1557.4817,7223.632
90,19,0.037699997,554051,733386.7,1244218,1649593.4,497648,672530.56,35495.977,1888.9546,8184.858
93,20,0.0394,933874,1298531.3,1029656,1686171.9,794974,1161733.1,118036.8,12110.439,10263.251
104,21,0.041699998,516051,662124.7,1186775,1725575.5,562703,724695.7,68500.79,645.8937,5689.103
112,22,0.0469,935588,1484329.4,1703224,2534342.5,757682,1278973.4,103723.805,3374.7676,16799.69
116,23,0.048,884731,1407503.1,1516369,2519914.5,654369,1162665.5,62768.605,3897.2905,10967.505
121,24,0.051,577542,781001.44,839493,1155959.6,460758,682193.56,163689.17,-146.08325,10791.601
125,25,0.0519,1180057,1758358.5,1439528,2209119,931049,1516984.4,45031.35,31838.994,25723.959
133,26,0.0546,860014,1222548.6,1445507,1974310.8,772292,1219159,57144.676,3633.6255,10827.0625
152,27,0.0605,476126,628636,1019663,1298765.6,496621,692490.5,23194.824,368.08228,16426.883
171,28,0.0694,791392,1313105.3,894492,1367929.6,758863,1355774.3,51730.72,3800.0298,7959.1226
172,29,0.0698,495128,648411,1235986,1637304.9,420110,595479.5,26903.676,1042.4016,5214.9683
174,30,0.070999995,847605,1206321.4,1685163,2440245.5,589937,944078.44,50922.1,5448.5205,13133.77
178,31,0.0721,696919,974751.75,1110842,1515543.6,631912,904095.7,48426.57,1992.4316,12667.604
195,32,0.0774,1196831,2553600.3,1678598,4048697,869355,1897357,78126.055,8104.3604,12090.132
201,33,0.0792,472396,640566.1,903545,1176273.5,430883,638348.06,70272.01,312.031,5255.107
205,34,0.0808,1246054,1603149.5,1508453,2339591.5,976632,1364484.6,34125.434,5217.339,13259.359
215,35,0.0836,526785,714768.56,703692,934496.4,509259,756290.06,17268.238,1110.0272,10243.58
224,36,0.092099994,706619,1002210.56,1333912,1919613.5,630285,960959.06,61551.58,4183.5166,13347.912
234,37,0.096099995,710416,929925.75,832015,1162027.3,503718,671990.5,13757.531,13559.799,10102.16
242,38,0.098699994,545494,756875.3,992902,1434448,458243,683660,40040.52,1488.0323,8735.713
243,39,0.098699994,1208951,1532622.1,1711379,2225958.8,985563,1324039.9,46402.574,25850.572,27636.451
249,40,0.1015,1059896,1561624.5,1564698,2176401,794833,1248411.9,32783.66,2957.718,16185.302
252,41,0.1025,1231424,2449858.3,1583140,3841311.8,967564,2107416.8,132092.34,7502.219,22657.432
257,42,0.10349999,624373,952897.9,859155,1353448.8,638779,1012193.75,51967.676,4163.514,14682.415
265,43,0.10789999,781910,1015970.6,1164374,1563146.5,721341,954325.9,78306.305,1083.7268,9242.547
268,44,0.108799994,435457,565981.1,851535,1063734,344304,444135.34,80894.875,-209.27759,10941.714
283,45,0.1127,1255203,2147129.3,1571263,2693041.8,1031763,1960062.6,97367.64,7277.6196,17374.46
288,46,0.114599995,1011111,1662207.4,1656456,2973769,780450,1291800.4,37488.12,34290.91,11496.226
292,47,0.1165,678085,978859,904885,1262162.5,649127,1020802.2,59930.81,4095.4292,13524.58
294,48,0.1171,556952,797333.25,1062552,1475577.1,525425,783932.8,69887,3108.049,11265.474
298,49,0.1175,557162,692059.44,766491,1075030.6,608567,809932.56,44713.65,894.33936,6491.742
307,50,0.1215,684729,984944.44,1083418,1479940.9,606021,944041.06,37006.555,1592.0369,9474.228
308,51,0.1215,867950,1132634.5,1568543,2294882,713091,994621.9,133646.5,527.8716,15769.14
319,52,0.1278,606193,881796.75,1147788,1674399,457391,759571.44,46726.336,3295.5154,10250.202
329,53,0.13149999,1370211,2531647.3,1845630,3914976.5,1314887,2505585.8,191559.72,29486.752,14884.987
341,54,0.1373,527215,693187.4,1009218,1334874.9,470954,635349.56,50092.863,1535.9888,9236.171
343,55,0.1388,426820,567615.1,1139262,1540935.1,287465,409977.97,24539.125,1636.3152,4445.7993
345,56,0.1392,579598,834329.8,972988,1550505.5,542126,854975.8,48634.992,3685.058,14200.888
359,57,0.14479999,811652,1443870.1,1114393,2919913.3,852471,1554892.1,97040.39,3995.3857,8671.185
367,58,0.15169999,808191,1163844,1085769,1683984.8,531269,885150,40839.766,3449.5127,14144.72
387,59,0.1609,1279621,1765973,1690705,2203595.3,1014271,1459170.4,26682.135,7414.3613,21989.719
389,60,0.1628,862942,1322696.6,1130634,1756927,814965,1400231.5,38915.61,3591.1794,7930.425
391,61,0.1633,907348,1249180.6,1059551,1510802.9,851662,1243527.4,74596.65,4387.842,10959.103
397,62,0.16579999,1034090,1442469.1,1427116,2004532.5,1004938,1482872.5,41980.496,5229.721,15795.481
403,63,0.1691,848319,1125636.8,1209795,1625335.3,803726,1118422.6,40889.44,11970.199,20981.545
411,64,0.1713,536958,688303.1,1389689,1966838.5,411348,581481.7,61798.52,645.8651,29641.494
432,65,0.1829,563934,1490883.8,1507960,3994861.3,459981,1179762.3,73594.05,4846.1885,14896.899
441,66,0.18699999,978028,1412224.1,1373301,1970686.5,790972,1284930.6,117020.3,2642.563,27682.357
449,67,0.1918,773953,1117576.9,1436733,2135005.3,598473,950735.9,58741.445,2884.105,13034.413
455,68,0.1935,458212,617236.1,1178929,1591239.5,419071,569194.4,14695.13,2094.9243,5579.0117
457,69,0.1963,529373,679651.25,1037853,1411343.9,390554,536399.44,18434.531,1605.5137,7353.559
458,70,0.19669999,1184413,3060309.3,1454938,3906901.5,1003336,2763585,136632.6,10882.244,17712.727
462,71,0.1998,698990,946829.25,1296461,1766939.8,517202,738113.7,142227.6,727.11414,9895.413
478,72,0.20699999,764655,1119265.3,1371089,2063333.4,568658,920243.6,77028.164,3886.0957,7887.652
488,73,0.2112,740376,1031190.06,1157659,1594127.1,535630,789470.5,44624.184,1657.1904,13038.312
490,74,0.2118,1066897,1538383.9,1522522,2206116.5,727821,1202898.1,59968.203,4130.497,9978.057
498,75,0.21429999,702526,882750.7,1090367,1452887.9,446029,615199.3,29554.191,885.38477,8818.177
504,76,0.21669999,513059,708785.7,846425,1223017.1,412622,602734.06,104654.66,396.39807,13532.581
520,77,0.22489999,714251,962680.44,1336888,1827023,539952,789180.06,76102.875,1626.093,6780.239
522,78,0.226,1259040,2264775.8,1391831,2300062.8,1168051,2514487.5,47320.094,11014.582,27738.613
542,79,0.2394,754084,1102523.4,1511817,2239486,635330,992363.5,12790.262,4187.7305,10941.104
543,80,0.23969999,398207,534346.5,1135214,1553931.9,367644,538109.44,23326.793,1774.2863,4374.0996
550,81,0.24219999,626867,817008.3,1001488,1426153.5,599840,831916.9,44851.098,742.74854,9321.016
560,82,0.247,740867,1050195.8,1433436,1920047.1,655771,1013394.25,46155.88,2276.9016,9831.078
569,83,0.2528,750084,1091212.8,1654531,2387353.3,617682,979847.3,86369.234,5101.173,10420.602
573,84,0.2543,1110563,1513734.5,1749040,2408936.3,897238,1298501.6,58593.695,3442.1448,24347.08
585,85,0.25959998,773748,1075092.1,1130796,1634763.9,730918,1102163.8,148434.55,439.12476,7543.322
586,86,0.25959998,1016747,1490319.9,1378354,2200244.5,830837,1284539.4,41602.883,7097.2983,9698.008
588,87,0.2613,694814,899328.56,1217430,1661655.1,613129,814614.25,76216.125,24.608154,12375.235
590,88,0.26209998,758820,971434.06,1120473,1499111.6,681631,937080.6,15175.584,3377.7864,27795.19
596,89,0.2636,898816,1140287.4,1440657,2050850.3,689066,932380.3,193257.83,-1428.8813,10028.515
606,90,0.2665,914770,1389381.5,1679644,2490283.8,833765,1390758.5,27739.596,5278.4824,14348.66
618,91,0.2705,490703,616895.44,923108,1285060,477648,648171.06,29104.338,829.25085,9120.64
626,92,0.2748,953967,1177779.9,995872,1360722.3,792924,1048089.8,20799.125,3510.111,11802.074
630,93,0.27879998,711829,1011102.56,1167936,1723492.5,583789,888992.4,45941.566,3435.9653,8021.64
635,94,0.2817,508505,742747.94,1157084,1746297.8,360242,603315.3,36324.91,1982.0706,30188.113
642,95,0.2854,762064,909926.9,978728,1477478.4,693227,865612.25,47597.75,1577.883,9958.621
666,96,0.29889998,708467,977302.3,1450857,2049832.1,657912,986893.8,47985.78,3069.7783,12417.284
673,97,0.3012,787008,2005131.8,1272244,3363324.8,694853,1715397,89849.125,6426.01,6798.9785
677,98,0.3029,958638,1359344.1,1517990,2089811.9,838242,1325568,119755.49,2723.393,14496.284
681,99,0.3038,832387,1006776.9,1197063,1622890.1,835429,1056717,52341.61,1624.5337,12496.603
689,100,0.30879998,377889,502170.22,821757,1112585.3,356186,524273.2,158991.88,-1840.0806,4810.601
698,101,0.3137,617840,805754.4,975867,1397818.8,535382,762469.56,20614.453,2800.7256,10714.326
726,102,0.3277,795746,1104890.6,1458545,2149781.8,695315,1016451.9,44550.465,3572.334,10026.871
728,103,0.3292,1079492,1385896.3,1524140,2138291.8,1182326,1606573.3,109277.6,80631.016,10351.686
734,104,0.3326,1145247,2781956.3,1535094,3856549.8,1130412,2857323.8,52690.63,28341.1,14067.626
739,105,0.3358,926899,1183383.3,1039963,1526136.1,829923,1124712.3,225088.28,-859.5581,8475.26
741,106,0.33699998,678996,885495.6,1155114,1658088.5,576829,857724.8,44312.137,2051.0613,6666.477
752,107,0.34379998,777515,1021475.6,1222161,1719106,698286,1014946.94,57502.797,1174.3209,16148.938
756,108,0.3475,1038110,1386762.6,792683,1123660,957201,1346848.8,42012.18,4195.5425,17689.26
767,109,0.35889998,601809,853041.6,1052532,1638197.6,434365,690571.44,39765,2688.0586,9572.856
794,110,0.3775,916913,1274546.5,1297054,2063361.3,694301,1056643.9,84163.375,1777.3225,17491.363
797,111,0.3812,1175021,2380714,982920,2041582.9,1148906,2455398.5,70972.555,43065.71,11306.733
798,112,0.3825,787884,1143053,1196357,1735708,795393,1242214.4,287068.06,-1996.2896,8421.902
799,113,0.3827,911697,1504949.1,1722265,2602233,735679,1404502.8,112221.016,3996.8057,10090.758
808,114,0.3927,592119,716166.6,1067391,1470134.5,437652,566450.94,28291.68,1198.8671,14274.808
810,115,0.3949,480039,605965.44,982047,1215335.9,452804,599051.1,19710.18,790.2771,18349.328
811,116,0.3958,512444,633983.8,1099186,1517932.1,557157,707518.44,35138.355,933.3657,12489.545
815,117,0.39749998,768228,1066175.6,1319685,1861344.1,697572,1016779.94,50588.688,2210.5696,21446.523
834,118,0.40969998,861343,1162630.3,1906288,2643540,604737,880394,147203.14,2428.636,7848.929
837,119,0.41149998,670407,903717.56,942719,1319067.8,560667,805187.94,32060.672,2118.809,6200.028
855,120,0.42139998,934860,1125871.4,1094420,1564645,792229,993783.06,59614.09,1191.1865,10775.292
859,121,0.42409998,960168,1596511.4,1451218,2056597.5,865553,1737966,91673.8,2938.247,14884.446
864,122,0.4276,498168,708104.44,908617,1278425.8,368981,575585.3,69420.98,661.823,11309.08
873,123,0.4333,349048,440910.44,1074425,1377599.1,333716,454331.03,15714.736,854.2114,4350.37
881,124,0.4398,828100,1232868.1,1640626,2521018,724270,1212172,91178.32,2623.056,16477.35
889,125,0.4456,743068,1824768.3,1431633,3691396.5,758099,1966309.4,34819.734,7960.9907,7954.31
890,126,0.4457,1105858,1552753.4,1375687,2104162,970129,1521411.6,24722.371,3570.648,31386.016
892,127,0.4466,837906,1093056.8,935572,1439238.9,952439,1243986.9,32143.988,4384.7397,16578.89
895,128,0.45119998,811418,941277.1,1103949,1477375.3,773593,933583.25,24090.887,1560.4211,8585.367
900,129,0.4565,1038260,1432078.8,1844524,2609719.8,946048,1396791.1,16995.535,2998.301,12587.099
904,130,0.4605,1018547,1361954.1,1059218,1590576.8,832488,1190743.8,38696.668,3066.2622,9695.104
907,131,0.4612,795656,1024076.7,1416191,1956808.1,675205,880684.1,69722.28,89173.25,12568.917
908,132,0.4614,452136,610047.44,836021,1153989.1,392996,616550.2,61262.656,-150.35352,5085.6294
912,133,0.4684,845408,1304341.4,952055,1516006.6,727109,1302567.1,39445.785,4456.619,17040.035
913,134,0.4694,557183,726251.06,1012956,1443783,485709,685074.6,14313.039,2702.0066,10151.842
925,135,0.4772,961067,1328470,1536380,2382416.3,803872,1212323,31121.635,3333.9834,16865.762
926,136,0.4777,592546,793003,1143149,1529058.9,513294,761215.94,44840.41,1649.3032,6517.4004
928,137,0.4798,1254151,2014214.9,1312445,2020062.3,1015969,1828806.4,138891.55,2135.1072,24550.994
944,138,0.4912,452172,630485.5,1030101,1441318.4,401177,640228.56,52472.69,978.11096,5922.9453
947,139,0.49319997,519018,618445.06,1254425,1580614.4,489703,594251.1,27431.414,1397.8973,5663.7593
952,140,0.4956,985373,1377279.3,1342814,1875451.3,907379,1343256.1,36307.797,5020.4272,8614.608
962,141,0.5003,533152,682402.1,1031102,1422054.8,522738,674802.2,145106.34,-812.3535,7130.208
964,142,0.50159997,1465367,3100140.5,1482155,3848750,1145865,2844641.8,83635.414,26107.35,15661.625
969,143,0.5054,811364,1259521.9,1453366,2055516.6,650325,1126775.4,24939.395,6413.071,8591.488
982,144,0.51699996,467065,563673.06,899927,1118851.5,406164,503477.72,22552.523,2012.0028,7269.4146
1006,145,0.5392,979102,1428918.6,1399730,2108452.3,899948,1468770.6,27311.418,5545.1304,13805.636
1011,146,0.5434,1458431,4106617.3,1422888,4194304,1094534,3440900.8,128168.7,114960.21,20409.438
1021,147,0.5487,742604,996042.56,1204035,1813993,660563,971320.7,190040.53,-903.4226,6825.0977
1029,148,0.5566,402002,465816.34,1159906,1430432.8,419008,485510.16,24834.19,90.48193,6882.7715
1034,149,0.5596,683151,968884.25,800715,1132338.8,533016,851499.06,41341.305,1685.2959,10933.165
1037,150,0.5602,471550,616439.44,1127440,1521954.3,434429,604052,58063.535,738.959,22235.564
1041,151,0.5613,862597,1287363.3,1241345,1896907.9,782533,1265809.9,75656.23,3907.4292,14932.135
1042,152,0.5622,765410,1041217.7,1314049,1842093.3,604935,888683.3,29079.26,2861.4048,10171.593
1050,153,0.5675,986921,2807564,1888571,4194304,850676,2484599,165884.25,8563.477,24983.648
1064,154,0.57839996,719074,884763.3,864859,1251002.6,686901,908891.6,9888.633,1890.4904,7774.6084
1075,155,0.5855,1060484,1494502.8,1201843,1854323.5,872258,1311155.1,42140.97,4851.297,12426.918
1078,156,0.5865,657130,836203.6,1255283,1713390.6,564672,763881.06,26686.24,3121.3416,9920.93
1085,157,0.5902,776173,1067910,1259989,1905459.5,687492,1027485.25,36290.063,3869.1743,13297.106
1095,158,0.5972,838143,1203681.9,1665018,2399662,764717,1228043,42304.332,4075.3384,9347.214
1103,159,0.6037,863009,1207508.1,1464662,2209891.5,632132,978332.2,47365.563,4037.7568,9641.343
1112,160,0.6202,1204215,1611907.1,1330862,2080740.8,1038109,1464336.3,156097.64,2065.759,20501.848
1138,161,0.64269996,795789,1140783.8,1516611,2190025.3,736990,1157677.1,28685.215,4291.6274,9480.56
1141,162,0.6464,1128131,1676089.3,1263658,2147870.8,1100785,1729173.6,97974.3,5349.9785,25421.186
1154,163,0.6569,708667,934411.8,1161858,1630541.1,604591,889077.6,15121.915,2682.7893,6948.906
1157,164,0.65959996,989317,1295314,1694782,2435047.3,775886,1105028.6,49566.426,65898.64,8944.834
1159,165,0.65999997,600344,836319.5,1038808,1386683.3,547681,839295.2,32931.9,1777.1042,7679.51
1161,166,0.66389996,801565,1144086.9,1334325,1984013.3,723887,1124952.4,186846.7,1018.53723,22826.285
1167,167,0.6713,755593,1088301.5,964695,1435690.8,529464,879104.06,104496.98,1248.9934,19717.168
1178,168,0.6818,767495,1156407.6,1428732,2201820,550723,909564.25,37561.168,4781.91,18197.748
1182,169,0.68479997,688510,889994.2,1369533,1800946.9,556420,753856.06,100550.07,316.11792,6915.908
1183,170,0.68479997,588687,743316.2,1316400,1790234.8,506540,700770.1,69371.69,547.48364,8710.512
1189,171,0.6895,618814,1116252.4,1134097,2022727.4,461667,978227.56,24611.338,4012.9297,11461.363
1202,172,0.7035,773199,1106180.8,1433879,2072805.4,564042,886823,20557.76,5864.9297,16030.822
1205,173,0.706,1349327,1747319.9,1716395,2352673.3,1025055,1440458.1,65597.13,1368.1045,18957.717
1207,174,0.70629996,962478,1549246.4,1156403,1982590.6,753871,1405930,117238.16,3926.4673,15866.433
1209,175,0.70769995,621667,833795.94,1347036,1871378.3,526394,772261.1,147799.1,282.1006,6386.162
1211,176,0.70949996,567573,751486.94,928594,1237725.8,468083,645726.44,13565.972,1686.5583,6721.22
1217,177,0.7201,537003,723688.56,1038316,1536871,502866,742241.7,44216.445,1704.2859,6496.0483
1218,178,0.7213,459985,634051.9,618853,831316.7,416146,617832.56,22406.742,758.723,17294.29
1219,179,0.72139996,1200032,1605334.5,1657651,2450857.5,907728,1359561.8,30222.219,4299.6377,11193.034
1228,180,0.72859997,705880,948158.3,1009984,1389404.8,677295,970079.6,157367.94,-378.08423,6809.482
1229,181,0.7288,669541,1112474.6,1229294,1881266.1,534485,1048912.4,60791.41,4282.5586,14709.663
1231,182,0.73319995,328656,426272.34,975810,1243619.8,283520,394586.25,9909.091,1222.5836,12902.381
1239,183,0.7459,712738,1071755.5,1332302,1894088.3,600913,1007130.6,53143.258,3774.9302,6871.9937
1242,184,0.74729997,1047663,1351563.3,1231844,1741400,810390,1191082.4,9824.567,3963.6736,11700.353
1245,185,0.7495,792532,1255110,1112887,1699919.5,678309,1223081.8,58165.78,2758.413,17726.898
1248,186,0.7506,855538,1109441.1,935428,1383000.8,724567,984140.4,37717.93,2646.8918,12031.798
1251,187,0.7522,664824,883830.8,1240950,1662632.5,617352,849028.06,71859.34,486.59753,81912.32
1253,188,0.7536,766838,1127313.3,1218594,1705025.9,586855,969907.44,21034.324,3656.5093,16643.764
