Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
6,1,0.0004,473722,558775.44,1067756,1453268.4,380612,473061.22,38397.48,-20.908691,6046.4585
15,2,0.0007,629243,841134.44,1375198,1828933,352669,494245.63,60902.375,322.8308,7035.207
32,3,0.0018999999,804599,1180467.4,1500878,1992058.9,970642,1404955,26101.262,5153.0596,11316.734
40,4,0.0025,521053,688708.9,1091857,1414701.8,512133,702560.7,19703.508,1233.4581,5938.26
47,5,0.0028,669325,999103.8,799332,1142250.4,738933,1196533,42241.258,1446.2383,5929.9326
65,6,0.0037999998,1578465,3357524.3,1750291,4194304,1238679,2861849.5,205280.94,11849.854,24540.338
71,7,0.0044,852384,1178962.4,1113712,1461198,582423,839734.5,32658.12,2725.855,7957.5513
83,8,0.0052,782939,1104675.6,1376026,1981922,725830,967044.1,9733.959,4127.42,8040.358
88,9,0.0053999997,690411,933519.94,1303998,1698964.6,622862,912088.7,37429.953,2714.0754,12657.24
90,10,0.0055,1025444,2474299.5,1628292,4080789,937753,2199893.5,167450.27,6224.0127,15072.507
121,11,0.0074,391789,480341.9,1235935,1573570.3,251483,316482.84,22617.332,-9.70166,5854.4565
127,12,0.0075999997,1156101,3464321.3,1562807,4194304,838022,2776433.3,418062.88,4035.7534,13740.8955
131,13,0.0079,1166267,2655141,1823707,4194304,948956,2237542,199946.53,4959.147,12398.398
132,14,0.007999999,880882,2319315,1520713,4105506.5,959229,2338619.3,262523.03,3358.492,30157.9
160,15,0.0095,873104,1786701.4,1522541,3349614.3,838389,1916152,76351.73,6497.859,28865.846
198,16,0.0117,533404,769072.4,1265984,1865543,439045,712861.8,22095.719,2514.4797,8263.591
202,17,0.012,728683,1069433.9,1202567,1675437.9,787657,1122776.8,65358,823.0858,9731.983
214,18,0.0127,805686,1153506.9,1622952,2234304,683634,1004952.4,150805.39,1095.4764,12710.987
218,19,0.0128999995,521989,723673.6,1381949,1798917.9,388517,550716.06,50075.047,1613.9846,6524.8154
231,20,0.0138,991579,1398328.1,1655328,2255851.3,921003,1329648.1,389896.84,-4894.057,10574.328
236,21,0.0143,683750,1003439.6,1413712,2119474.8,388559,601651.2,73961.03,2057.541,15562.149
237,22,0.0143,614358,932997.4,1329651,1980008.8,652831,1085683,41406.855,3161.5078,8353.905
240,23,0.0144,670368,1765047.5,1208217,2996502.3,814025,1695263.9,103755.94,5904.9272,10403.6
252,24,0.015299999,792234,1050368.9,1123297,1462238.5,635002,824641.56,19652.094,3402.2332,9172.175
257,25,0.0156,1624237,3765807,1912026,4194304,1009188,2545095,182001.55,8852.101,19748.25
262,26,0.0157,550558,721612.1,1131603,1380598,365145,465190.06,11578.633,1671.916,7121.727
267,27,0.015999999,592502,1045696.8,522289,873700.6,677872,1340514.3,128724.73,3493.0676,5984.529
269,28,0.016099999,988637,1334047.8,1374228,1968238.8,927383,1245794.5,39236.15,3180.3374,9417.918
275,29,0.0163,845307,1264038.6,1272759,1930189.4,817047,1303469.6,76589.06,2198.7788,7928.321
288,30,0.0166,910217,1337822.3,532339,985501.06,908415,1511125.4,104761.23,2248.9297,19311
297,31,0.017099999,1371190,2581443.8,1478656,3447032.8,1204202,2269044.3,180863.8,7183.731,14831.082
320,32,0.0185,500488,672001,1705031,2173542.5,476649,624242.6,17160.81,254.16528,88649.46
321,33,0.0186,1394563,2501224.8,1610273,3094128.8,968214,2222942.3,152282.69,5866.4624,17759.23
330,34,0.0191,893388,1300375.1,1267139,1727310.8,693622,1187967.9,66909.87,2328.4412,21317.215
337,35,0.019299999,1172447,1726705.8,1909600,2837030.5,802423,1290070.4,85403.23,6110.063,10788.81
346,36,0.0197,1159450,2851192.5,1646989,4194304,1060869,2465633.3,123411.07,8639.704,23104.738
