Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
18,1,0.0011,639814,936135.3,1210761,1602302.8,379623,601888.1,97917.695,-896.02466,14360.245
37,2,0.0023,926587,1292797,1821892,2463437.5,739721,1078442,79473.18,3710.1177,11399.263
46,3,0.0032,621728,1627350.4,1468092,3401724.3,493702,1259962.4,141902.23,1651.1731,18790.639
53,4,0.0036,807378,1234092.8,1161578,1713859.5,876540,1491607.6,106479.06,1968.0992,36111.79
58,5,0.0039,1122728,1700060.9,1087217,1733898.5,795084,1358612.5,251272.31,-1321.9966,12131.981
88,6,0.0055,698209,951494.9,1675117,2324255.5,458972,678228,178234.16,-1676.3315,6615.6665
96,7,0.0058,907808,1324394.5,1487395,2076515.4,1002032,1581055.4,28754,3152.9873,17183.97
109,8,0.0064,1153979,2879732,1593487,4194304,732343,2497819,104871.05,9020.96,16943.334
128,9,0.0077,954729,1301503.8,1768184,2482625.3,697916,985280.7,30013.303,1824.2858,17339.89
131,10,0.0079,746249,1017087.7,1813230,2771106,602745,914138,18812.1,3678.8374,17916.982
134,11,0.007999999,754436,1123225.6,1311262,1779589,438982,690402.4,34371.902,2239.311,12393.478
142,12,0.0084,947740,1284971.8,1366994,1863481.5,780894,1133392.6,31128.291,1842.9355,13260.606
144,13,0.008599999,631708,863420.94,1263335,1726901.9,525624,750074.1,139522.33,-348.16455,10978.466
145,14,0.008599999,688870,960211.7,1150287,1645152.6,701027,995154.75,77702.07,1191.6263,22173.455
147,15,0.0088,516471,655439.5,1276501,1647894.5,469675,649032,46004.254,765.72107,5065.74
169,16,0.0101,555132,710493.2,1324307,1790493.5,509925,691932.3,65538.97,749.64246,18454.934
180,17,0.0106999995,949655,1442504.9,1906445,2707117.8,981650,1486847.8,260572.89,-23.699219,13896.806
181,18,0.0106999995,572544,765195.3,1220426,1656607.9,651694,913756.25,60979.33,-19.694092,6882.6226
195,19,0.0117,999915,1494280.9,1220359,1786985,1015053,1651005.3,60503.484,3776.5903,9362.835
200,20,0.011899999,1043088,4194304,1729754,4194304,846903,3663889,127216.8,14044.926,24037.979
203,21,0.012,822731,1171511.8,1577700,2215739.5,552867,842398.8,27004.885,4326.545,14942.783
206,22,0.0122,822714,1037730.1,1110737,1404589.4,522464,653810,31166.432,1110.3287,21837.156
239,23,0.0139999995,759378,1033281.25,1288872,1718700.4,461603,635012.7,96783.07,1028.9918,11837.535
240,24,0.014099999,798241,1218890,660941,1101214.6,460146,770699.5,77849.64,2877.3691,8987.354
248,25,0.0145,790623,1113295.8,1109475,1595163.6,416362,637726.8,16509.375,1502.1913,7408.555
255,26,0.0150999995,854118,1136669.8,1436118,1909818.5,642702,831877,62417.402,2119.5332,12329.466
256,27,0.015199999,713996,2437989.5,1413109,4091560,713332,2497546.3,173058.02,7629.135,7386.9053
266,28,0.0155,662148,932460.4,1201235,1581922.6,418940,577746.56,30564.656,1391.8431,8731.03
267,29,0.0155,539105,698695,1312323,1699888.4,451896,598142.5,25287.242,1351.6736,5637.2524
269,30,0.0156,827032,1211253.8,1255906,1746424.6,1025686,1533306,161397.9,-161.31763,13359.383
270,31,0.0157,1055011,1501010.4,1990642,2972765.8,789637,1234250.5,142004.05,1209.6115,13048.37
300,32,0.0173,656819,930250.2,1034204,1418553.5,820659,1173103.6,51888.33,1361.1299,7138.243
302,33,0.0174,549787,723349.4,1223936,1566967.6,356416,473169.56,38870.465,1451.9066,7426.6978
305,34,0.0176,944440,1349287.6,1741097,2621198,827453,1345604.8,40543.785,2166.9905,10618.877
310,35,0.018,675818,894132.94,895885,1271305.9,392303,544656.3,42872.535,1855.1643,9478.289
318,36,0.0184,491552,706347.56,1014498,1539760.9,328717,473317.66,77415.12,-26.770996,5044.3936
332,37,0.019,533940,740339.4,1178070,1496179,523922,775802.1,69198.43,528.34314,5547.6807
337,38,0.019299999,602239,776034.5,1275685,1756107,324998,463610.25,72935.625,818.77686,8525.471
339,39,0.019399999,494484,643079.8,1284926,1716440.6,473193,652433.06,93626.414,-761.65015,5307.2905
347,40,0.0197,435454,624383.94,844196,1061137.1,474404,740475.44,70846.2,-431.2256,4549.8477
349,41,0.02,749723,1088781.6,1959889,2586247,809430,1189690.5,155377.02,416.60498,7690.3003
