Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
10,1,0.0007,355561,534057.7,787614,1050160.4,238685,386824,37542.89,-390.17236,4911.9243
18,2,0.0011999999,831138,1259770,1248202,1741853.1,872883,1420874.4,60618.297,2840.5254,13702.022
23,3,0.0018999999,735260,956458.9,811753,1112968,842998,1144178.3,95089.99,513.9728,7467.612
26,4,0.0018999999,721269,884990.6,716269,1007094.44,967740,1172209.5,23498.27,1340.7461,7069.2793
31,5,0.0023999999,482542,650851.1,1038875,1396738.8,421846,614416.1,60721.926,1232.2275,6138.4414
44,6,0.0033,398307,529071.1,1259065,1503285.9,330159,419269.2,16760.408,753.20154,8129.5503
48,7,0.0033999998,1193503,2515877.5,1571849,3786118.5,880154,2201279.8,154136.36,4627.622,15421.256
63,8,0.0046,849674,1196686,1619311,2405890.3,570425,827912.3,79278.945,1952.5505,26746.033
80,9,0.0061,1039074,3748930,1616011,4194304,745123,3039976.8,151636.6,11088.496,9860.302
91,10,0.0066,486237,710518.25,1052333,1537394.5,557080,873696.9,61467.57,-2.9206543,18961.584
98,11,0.0071,958884,1492078.8,2071829,2892336.8,934063,1587152.8,68012.66,4845.876,9315.301
133,12,0.0092,1414730,1845517.4,1639578,2223918.3,1156181,1549020.1,22641.31,2914.0552,37649.11
141,13,0.0095999995,996404,1380373.1,1334440,1996178.9,702756,1027074.56,15839.3545,3955.7695,13083.338
143,14,0.009699999,791183,1234057.8,1092244,1434249.1,831410,1412611.6,30599.95,2767.6272,10569.014
150,15,0.0101,474343,617158.94,1132576,1442907.8,650946,827692.6,36130.52,911.6118,12515.354
152,16,0.0103,597749,1507980.8,1596065,3771499.5,621298,1508111.3,104025.76,5050.133,10331.984
157,17,0.0105,619361,1080957.8,582733,814061.1,579519,1077018.5,33529.844,4538.3306,12078.048
206,18,0.0139,850675,1170458.9,1038593,1402663,1029829,1389579.5,40811.914,3306.3584,8358.328
280,19,0.02,1078459,1682948.3,1631169,2346584,682419,1197300.3,54114.902,3974.9172,17475.281
294,20,0.0208,1277492,2008301.4,1392069,2293949.8,929062,1597301.1,43354.16,3452.2207,35714.387
333,21,0.023599999,929481,1382959.1,1324081,1782241.1,777286,1242101.8,44514.215,2915.5872,10235.528
343,22,0.0243,698483,1065875.5,1205752,1884903,425993,700403.9,40830.668,5167.1143,18256.021
396,23,0.0278,1173032,1790008.1,1552869,2217418.3,871964,1478907.9,52212.008,4027.8008,16671.035
405,24,0.028199999,1091929,2388787.3,1912327,3832119.8,937539,1931844.8,118949.39,5545.9277,35849.44
409,25,0.0288,648803,937668,1211615,1677473.9,641221,994091.44,200884.31,-1268.0474,37394.633
446,26,0.0309,721568,1523593.4,1561421,3723000.3,636528,1285834.6,49486.64,3724.6584,15400.456
453,27,0.0313,682849,1611362,1247346,2938298,624260,1591544.5,315307.6,1444.6661,9680.838
463,28,0.0319,850083,1180059,1500296,2004424.3,705728,1025601.56,32926.684,2096.834,8863.086
475,29,0.0328,1006459,1461407.5,1321584,2045510.4,1078186,1739027.4,85107.83,2423.585,12498.586
476,30,0.0328,1190123,2366075.8,1948658,4194304,855621,1831799.5,54827.637,8271.322,18182.748
482,31,0.033099998,795351,1087376.9,1239686,1713637.9,541472,779598.94,19868.816,2410.1118,7718.428
485,32,0.0332,532938,688353.5,1363983,1752929.3,530398,712344.5,41344.992,1178.3243,5404.768
491,33,0.0339,517024,651539.06,1222318,1558477.8,616171,798217.25,32819.93,1114.4369,6631.3623
555,34,0.038399998,557540,710471.4,1378499,1721903.6,311976,401840.94,47643.1,1051.5616,5905.2896
577,35,0.04,913357,1263254.9,1479917,2216899.8,757708,1168142.3,55829.88,3160.0652,24370.94
588,36,0.040799998,1465901,3151720,2117746,4194304,1030621,2640255.3,95843.71,9808.789,17552.877
608,37,0.0422,785422,1048629,1208258,1760559.3,746907,1056136,16722.07,2475.8262,18918.588
612,38,0.0425,734642,1214694,1008642,1942701.9,838609,1527695.6,216119.38,790.65454,7430.765
633,39,0.0438,711809,1056121.6,1922752,2663485.3,549656,869145.4,82926.81,1927.245,46749.625
641,40,0.044099998,839390,1320810.6,1980938,3291748,782201,1355053.5,59498.85,3729.3447,13413.382
644,41,0.044299997,638070,857137.06,1067819,1453143.1,621343,827454.4,15218.606,1327.0623,10731.238
650,42,0.0446,542393,752535.2,1065997,1487131.5,482619,722042,74304.61,923.0758,6702.515
656,43,0.0448,754652,1057191.5,1277948,1734151.5,731265,1085940.9,41439.08,7714.605,11428.486
698,44,0.0479,466811,667990.25,621567,977981.4,361014,558480.7,20744.137,1335.0938,5175.0845
716,45,0.0492,675368,936538.44,1483564,1871985.6,580601,798718.94,20566.43,1570.1288,7975.1753
722,46,0.0495,626254,1233833,1319142,2511722.8,599825,1204061,47662.5,3085.946,6861.05
725,47,0.0497,897092,1230156.4,958490,1341390.9,461398,697799.3,27615.322,2651.219,12529.234
737,48,0.050699998,670432,890753.5,1014515,1349705.9,347092,474984.56,42780.55,-81.42822,9344.944
