Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
2,1,0.0001,1257795,1845460,2152940,3228373.8,857759,1382420.4,157404.33,3402.2905,97840.71
16,2,0.0013,1216792,1713914.4,1376445,2094775.4,634135,953552.9,36739.086,4532.489,86092.8
25,3,0.0016999999,1031017,3647929.3,1815021,4194304,1062402,3105516,174847.1,28615.271,110979.74
37,4,0.0025,1074142,3142020,1695784,4194304,710107,1915118.6,122349.77,11860.703,84007.97
42,5,0.0033,814174,1394706.5,1060068,1388250.3,442215,770420.75,84237.055,4987.1836,59112.133
60,6,0.0047,947665,2469669.3,2042546,4194304,635173,1691919.4,237272.42,7656.7544,101374.055
90,7,0.0069,1077046,1708158.1,2115086,3053848.3,965229,1579805.3,165494.81,3362.9634,200801.89
103,8,0.007999999,933970,1521182,1661073,2488027.3,739799,1363051.5,35909.105,6198.9336,65871.96
107,9,0.0083,757504,1123392.1,1173150,1807358.8,782649,1232053.6,82069.445,1652.3219,53755.313
116,10,0.0093,648903,889450.8,1266257,1789124,397385,569235.2,150182.36,-1526.8679,47781.363
121,11,0.009699999,1229774,1650571.9,1100872,1592976,839522,1255432.9,140182.03,372.73926,77812.58
127,12,0.0101,1349825,1692217.3,1437400,2275238,1208371,1564922.3,211054.34,68.8418,97911.95
133,13,0.0105,1028411,1570316.9,1708413,2330351.3,894510,1366816.4,182866.25,-1274.7075,112354.49
135,14,0.0106,734335,1047856.06,1344830,1750007.5,752356,1116289.8,43430.55,2230.1572,28753.404
145,15,0.0117,1095246,3284163.5,2205373,4194304,1106681,3140562.8,110777.66,25888.422,57414.79
160,16,0.0126,718954,1078143.5,983912,1375871.1,506912,762618.7,86633.2,3718.8882,33269.156
167,17,0.0132,748521,1131302.8,1212037,1693104.4,455610,757716.8,75140.52,2485.0781,183732.13
174,18,0.013499999,845051,1274362.3,1602753,2317225,563667,869626.6,83373.86,6883.1123,78126.1
