Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
8,1,0.00059999997,550578,704651.94,1220017,1495209.5,506273,668562.94,29732.256,1184.7242,36103.883
11,2,0.0009,1038902,2530665.5,2494116,4194304,1000552,2861588.3,473505.53,16404.79,217391.11
16,3,0.0011,646379,894976.9,1325591,1792384.4,583304,826291.9,60779.395,1942.9121,30964.656
17,4,0.0011999999,1406868,1952566.6,1264707,1964115.3,1490414,1958380,149844.19,259.96777,155738.1
18,5,0.0013,914406,1281854.8,1234160,1691421.4,499292,728167.6,120294.94,2334.4233,75995.38
28,6,0.0018999999,1305182,1791341,1291109,2042104.4,884094,1234422.5,286207.44,-1571.9092,130034.64
29,7,0.0021,1120501,1459126.6,1096434,1481367.3,837268,1045365.4,64083.73,2474.43,67838.38
42,8,0.003,1187131,1737603.6,1197930,1723781.1,768177,1148613.6,55241.76,3040.3013,87606.78
65,9,0.0047,780587,1907889.5,1145740,2850531,795074,1632133.8,40285.3,5856.915,32630.285
67,10,0.005,984508,1410081.9,1406241,1909838.8,752211,1158467.8,62601.555,2342.7026,49314.824
77,11,0.0056999996,738360,1181808.3,1358980,1980469.4,676590,1163959,65912.22,2504.272,54832.008
82,12,0.006,628877,892409.1,1060797,1400164.9,346186,537350.5,80298.625,1877.1389,29736.697
85,13,0.0061,963548,1378998.9,2202124,3205588.5,698978,1119720.1,164845.66,799.96875,50729.21
86,14,0.0063,1052577,1654810,1348464,1996753.5,848515,1437284,74767.65,2136.281,66914.125
89,15,0.0066,1034891,1520545.5,1245565,1703557.3,1012981,1585202.4,91118.23,534.046,274290.34
91,16,0.0069,842871,1238445.1,1338579,1889056,714736,1175376.3,173509.08,-291.34912,132979.44
101,17,0.0075,751527,1046945.94,1727446,2343783.3,583673,840741,55123.906,1658.3789,27963.541
119,18,0.010199999,1133270,1729266,1236004,1807988.3,922702,1364142.3,252968.17,-627.5874,46156.71
126,19,0.011,1219487,2882100.5,1742056,4194304,913291,2236029,214740.45,5611.881,305637.06
127,20,0.011,834848,1331900.5,874537,1336216.5,971186,1668341,57107.617,2789.838,36840.54
143,21,0.012399999,1233157,1792710.5,1718339,2476462.8,1212989,1849689.1,68005.08,2977.1167,69745.14
153,22,0.0132,1063381,1564550,1097297,1677245.6,741184,1192333.9,216477.14,-641.3606,121613.35
160,23,0.0139,1114214,1816880.4,1268630,2136009.5,719337,1316046.1,95161.805,2021.7776,259743.22
164,24,0.0139999995,510744,753482.06,1011071,1326758.9,571893,852803.75,70129.26,1851.6003,46964.992
184,25,0.0157,1000840,1645519.3,1688291,2489398,612648,1098699.4,340024.22,802.20044,95608.414
209,26,0.0173,935429,1905576.4,1740228,3761255.5,711383,1486116.6,146605.67,6820.7607,130927.734
221,27,0.0178,1168093,1674710.6,1158304,1740790.1,731431,1187547.8,176546.69,3149.4512,130540.086
242,28,0.0191,1297309,3051694.3,1959511,4194304,1451001,3868612.5,236802.36,25016.281,185934.39
246,29,0.0195,1226056,3461265.8,1221059,4178898.8,1436447,4194304,144229.83,134891.05,6415169
260,30,0.0207,803474,1205684.1,830475,1176865.9,414224,685047.6,118708.96,602.64233,29238.25
264,31,0.0209,693661,945436,1020685,1281251,342758,513306.16,38938.66,1783.4697,31849.975
279,32,0.0218,1175146,1609393,1208157,1648501.9,1319115,1895041.4,60092.266,2138.807,42748.473
298,33,0.0233,966167,1285985.6,1059886,1338880.1,578936,739011.25,121452.47,-651.97876,68559.445
303,34,0.023799999,1028095,1513421.3,891433,1384221.5,689158,1100211.1,104647.805,4166.5938,146430.75
305,35,0.024,682070,1039736.75,1262389,1733421.8,754868,1195483.6,59242.492,472.1001,39742.34
313,36,0.024799999,744701,1035730.8,1149873,1672263.5,665181,954227.25,73260.37,1093.6453,96451.516
329,37,0.026099999,819984,1150946.1,1242145,1690869.9,515459,689394.2,108463.45,685.7361,97316.79
336,38,0.0266,934447,1437236.8,1758702,2431626.3,558779,892900.94,61949.168,3452.324,35041.277
337,39,0.0267,976940,2489391.3,2234664,4141541,1361201,2759135,69464.95,8564.125,71161.65
344,40,0.0273,1487784,2766425.3,1362587,2624911.8,1439354,2945366.8,201871.23,5889.1616,74867.59
345,41,0.0274,891481,1257763.4,1193297,1603518.1,909150,1379550.8,45868.008,2615.8438,38429.207
