Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
164,1,0.0138,1131561,1818680.4,1674200,2450561.8,1103984,1718080.5,119233.95,1911.096,70436.38
170,2,0.0144,1193700,1606868,1481234,2299915.8,1093495,1527732,186194.9,345.65845,50028.023
261,3,0.0222,1076828,1457082.4,1548773,2142984.5,720638,1075095,83866.31,1228.2838,50515.293
387,4,0.033099998,673576,927157.2,1028588,1399259.3,448060,636791.56,136330.19,-1521.7659,119722.2
392,5,0.0338,978753,1316624,1804185,2493779,1256232,1705398.4,114187.92,4876.4746,42850.504
478,6,0.040599998,734677,1088437.3,1528437,1969042,542902,859327.6,101613.34,2206.8198,57067.883
488,7,0.0412,990638,2359630,2131480,4194304,864927,2110517.5,172709.23,16329.955,102309.01
665,8,0.053999998,1358207,2068699.5,2248537,3230348,938110,1510630.9,267875.75,2895.796,65057.285
669,9,0.0541,881955,1166844.6,1171810,1446871.6,960237,1263445.1,155089.78,-1327.0383,55895.766
683,10,0.055,714111,1011097.3,1174747,1695607.9,552365,844345.6,132351.31,-28.33667,40443.434
714,11,0.057699997,869428,1140351.3,1371327,1787371.3,1044067,1449830,95056.805,143.04175,81798.586
806,12,0.064899996,564272,723943.94,1344167,1592687.1,433855,510920.47,82657.28,351.11096,57427.11
822,13,0.0664,1375506,1881680.9,1386815,2095461.5,833158,1290026.8,388023.1,-5079.3755,59840.74
1189,14,0.096,1466882,3048033.5,1734980,3460654,1411570,2647872.8,245002.34,2734.2046,111217.805
1428,15,0.116799995,1006475,1394784.5,1916038,2831280.5,621465,816957.06,150577.11,4664.704,112313.84
1574,16,0.129,794415,1965868.9,1820530,4114957.3,690821,1797406.5,96831.29,15044.623,37904.742
1582,17,0.1296,755076,1494145.8,1631698,3338374.8,784851,1816892.8,328602.75,5909.572,172209.31
1593,18,0.1303,1270053,2049467.8,1668481,2426796.3,1033581,1706991.9,99013.734,9028.842,54043.4
