Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
10,1,0.0009999999,618497,909324.44,1185508,1661300.6,711951,1079326.5,104644.914,2390.7415,37631.973
23,2,0.0023,1146627,2074553.6,1490714,3689246.5,1018795,1796507.6,90658.9,5001.129,46570.273
25,3,0.0023999999,1257670,1604977.8,1271163,1768789.5,1041499,1361702.3,115470.95,235.70288,89718.86
31,4,0.0026999998,1087030,1609043.1,2172846,3125945.5,784422,1276271.8,127340.94,2520.1309,63876.965
42,5,0.0036,1194297,1732516,1657427,2455951.5,832328,1293507.1,206972.83,2051.6016,119825.68
48,6,0.0039,1163305,1748572.4,1371197,1993448.6,947165,1494837.8,78544.7,2799.9312,92251.766
50,7,0.0039999997,776129,1148316.3,1328538,1870701.8,692888,1093496.9,138907.34,695.08826,63077.895
54,8,0.0042,739264,1116317.4,1316774,1877577.5,468809,759871.94,121545.88,3591.0107,44209.563
60,9,0.0047,1020315,1517249.4,1282683,2002827.5,1014461,1575575.3,76978.41,2964.734,104215.99
62,10,0.0047999998,1117350,1462337.5,1320537,1758989.6,883987,1240351.3,219668.02,-1145.1609,234033.88
65,11,0.0049,1116117,1705252.9,1167684,1772059.5,816482,1321993.4,56530.996,7253.3076,41577.145
80,12,0.006,648889,885367.94,1481409,1976865.8,484909,679085.6,164908.27,-60.180664,78284.125
86,13,0.0061999997,1218163,1907734.6,1451597,2064865.1,1173101,2031415.1,70121.625,5773.04,51366.65
94,14,0.0067999996,1284677,1809384,2180538,3075761,1139077,1706058.8,76879.586,2732.6155,67393.96
115,15,0.008599999,1056334,1630708.3,1400628,2105575,533713,948421.56,352645,-1728.9836,161178.88
117,16,0.0089,1070240,1548227.6,1183227,1806072.5,1257743,1672997.5,234699.52,1129.0182,69844.56
125,17,0.0095,1171777,1640266.9,1165213,1688147.6,645708,963368.06,70567.63,2045.5103,233440.02
147,18,0.011,928051,1209634,1452177,2136088.5,676783,882173.1,36895.613,2511.0215,45431.336
158,19,0.0123,605660,891067.9,1446085,2108797.3,365248,581720.75,51871.33,2620.976,34767.34
159,20,0.0127,872220,1323543.5,1422279,1914513.8,859145,1281937.9,99207.06,3549.8794,112183.18
167,21,0.0134,825615,1190792.9,1381519,2012782,688820,1022203.94,32632.725,3340.3618,31715.33
173,22,0.014099999,905730,1228081.4,1232063,1688663,1060028,1471918.3,77437.016,5139.389,38620.02
192,23,0.0154,919686,1368425.1,1519587,2306981.5,839690,1160138.3,99926.61,1956.0016,64465.64
207,24,0.0168,885269,1309528.6,1343614,1788483.5,610032,935054.44,57390.105,3186.791,129352.6
214,25,0.0175,992093,1364960.5,1146980,1591631,557525,801565,86988.76,2910.8503,60467.992
235,26,0.019399999,942468,1490124.1,1224606,1789970.5,493693,871316.8,52103.797,4532.123,36888.418
245,27,0.0201,719011,1245062.4,1670715,2409109.5,633144,1141356.4,82171.39,4182.897,33796.48
246,28,0.0202,691176,944118.25,1333552,1902035.5,474846,700443.56,72945.14,2524.0527,30239.738
247,29,0.0202,1532575,2340104.8,1550468,2341481,901789,1478095.1,136433.81,793.93823,440847.53
248,30,0.020299999,485159,705255.9,1081215,1438746,654630,963979.2,75883.81,258.29492,40914.703
254,31,0.0207,1166807,3110895.5,1978295,4194304,913321,2588437.3,244858.88,8106.9,59426.918
269,32,0.021699999,1257091,3080081,1378420,2817309,768579,1759750.4,133672.28,9634.556,148099.39
287,33,0.0231,1177414,1782628.6,1492607,2252280,736460,1114236.6,42702.332,4600.298,52197.438
296,34,0.023599999,726019,1081880.6,1130203,1575617.3,781388,1233064.5,78664.85,3321.0583,130067.91
297,35,0.023699999,1152169,1759955.9,1186949,1684053.6,1083435,1804410.1,69419.78,2735.97,70585.555
298,36,0.023899999,801627,1135226.4,1758868,2311485.8,639960,915871.9,49523.313,1846.8518,41609.75
310,37,0.024799999,1357866,2068300.1,1300360,1970400,803254,1278968,190673.11,2159.1377,64403.043
317,38,0.0252,958621,1326973,1274311,1627687.6,499729,715729.56,177888.16,-461.8911,227023.77
333,39,0.0264,979080,1297025.9,1409351,1987028.3,602564,866109.56,113817.695,953.9603,35079.797
334,40,0.0264,679458,959283.6,1012099,1388748.3,655774,872528.6,37239.855,1525.7601,92573.79
338,41,0.0266,1555453,2548771,1809710,3034937,1721899,2738570.5,170159.4,5943.2754,65698.59
