Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
2,1,0.0002,1435732,2123301.8,1486981,2327420,827519,1327785.9,53918.742,7832.441,480504.16
9,2,0.0007,1087589,1881193.1,1470264,2292677.5,675513,1374858.9,77733.53,7637.3823,43790.156
32,3,0.0026,1164649,1802610.8,1698608,2406343.3,581226,964842.4,188674.89,3518.3245,133080.94
39,4,0.003,809956,1094336,841432,1379049.8,923282,1237343.8,100318.664,2264.8398,71704.516
40,5,0.0030999999,1136809,1705667.8,1441305,2032538.4,649421,1031565.3,74705.16,3755.4468,50473.46
43,6,0.0033,1586403,2400513,1846378,2786319.5,1128336,1846012.6,82331.125,5197.7964,114517.36
45,7,0.0034999999,681247,958728.5,1182306,1589701.4,755187,1053453.6,153655.33,1798.5709,45983.41
61,8,0.0050999997,755697,1110649.5,1177165,1578143.3,469407,715695.5,91503.914,-157.30249,167242.81
69,9,0.0056999996,794264,1149273.4,1245474,1906834.9,558798,826061.06,96064.234,1023.8075,213478.14
81,10,0.0075,635387,836891.44,1216951,1716090.6,319497,429841.97,63781.75,1121.9717,30685.098
85,11,0.0077,997840,1675823.9,1360685,1954337.1,477874,890568.4,121411.18,5782.48,62414.664
88,12,0.007999999,884580,2429761.3,1805398,3276200.5,876426,2155827.5,94091.16,18118.293,37569.133
91,13,0.0082,1020663,1665880.5,1930019,2551479.8,975724,1740073.3,77328.88,5904.4575,71344.45
92,14,0.0082,949216,1607769.5,1762053,2623675.5,1194830,2209653.5,76055.09,6425.535,46821.77
102,15,0.0087,1683397,2706527.3,1608895,2874173.3,1900203,3269791.5,195232.97,4627.739,247491.84
105,16,0.0088,398559,564481.8,1352246,1759935.8,399181,545730.4,87484.1,533.67957,29371.396
109,17,0.009,848556,2182846.5,1929922,4194304,754204,2255738.5,320912.34,27565.254,153928.02
141,18,0.0131,1106407,1760623,1155887,1917204,633175,1120222,110258.13,2580.4448,46669.59
147,19,0.0137,754498,1010115.75,1423932,1897314.8,747112,1012964,108516.445,477.43677,52221.805
154,20,0.014099999,684755,1008501.25,1609588,2314884.3,722512,1058588,127342.91,14127.111,123565.805
178,21,0.0156,879502,1279247.1,1323551,1813691.1,1006359,1572081.4,83132.914,2751.773,70420.516
180,22,0.0158,711162,907714.06,807790,1138442.1,407895,542304.4,43558.52,1801.6201,69116.945
182,23,0.016099999,842573,1081293.5,1216516,1598851.4,1169324,1442348.1,200088.56,-1328.5012,74923.19
