Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
2,1,0,849059,1200644.6,1157385,1577048,513191,772086.6,56087.21,1988.4387,41174.426
4,2,0.0002,774899,1047093.7,1437144,1959000.4,818124,1149082.8,93507.64,2418.7258,31192.96
6,3,0.0008,593206,808036.5,1465919,1880803.9,526288,735749.75,38845.547,1348.6678,31679.11
9,4,0.0015,478347,595003.06,1055948,1428814.8,377476,490672.28,32059.59,524.42676,103917.414
16,5,0.0019999999,1217765,1707241.5,1764970,2355104,1064910,1537876.4,168988.98,1404.5308,253934.42
20,6,0.0025,1302478,2350335.8,1584702,2558879.5,854705,1667670.4,118707.195,7073.286,47618.367
27,7,0.0032,634501,869810.9,1496789,1958596.5,551805,782480.56,41798.88,1401.7836,31242.982
29,8,0.0034999999,1192611,1784822,1696977,2350678,1428818,2159221,157650.78,4695.4614,133007.03
35,9,0.0041,1024875,1501467.6,1712362,2393396.8,936075,1526585.9,202251.55,690.6658,124057.67
36,10,0.0042,1124475,1536594.4,1327855,1999338.8,696128,998947.75,155924.97,-794.124,312684.88
41,11,0.0047999998,1299312,1947151.1,1970535,3066148.3,1076499,1749241.4,116644.34,5986.4063,122727.016
44,12,0.0055,655230,981833.25,1415977,1934995,453597,733080.06,39275.773,1948.893,30094.197
50,13,0.0061999997,905087,1985543.3,1400577,3526975,815576,1817026.9,143216.48,4833.121,220333.53
55,14,0.0067,1010321,1386149.4,1066310,1427229.5,682267,994723.1,139914,415.21423,197246.02
62,15,0.0079,757670,995706.25,1177526,1700759,767270,1047953.44,110436.68,1517.3584,63209.793
64,16,0.0082,660811,906265.1,1203585,1767211.3,412186,576582.94,49886,1995.8921,56096.617
73,17,0.0095999995,1022925,1512539.3,1657095,2298861.5,725617,1150146,52301.395,3351.2979,53191.06
77,18,0.010199999,1231120,1844700.1,1985241,2984803.3,1223467,1947373.9,237338.75,861.006,364695.47
84,19,0.0109,859996,1174085.5,1421641,1971856.6,842792,1234456.6,58886.656,2076.3066,131353.34
99,20,0.0128,1491782,3318977.8,2107297,4194304,1068289,2426111,129340.164,12004.654,91725.79
100,21,0.0133,1104545,1679722.8,1792943,2651303,857574,1371454.1,135396.55,938.0735,117865.4
111,22,0.014599999,970177,1335975,1215152,1694626.5,856999,1221542.8,89174.51,1281.3859,38098.797
136,23,0.0176,1182809,1716590.1,1546870,2544681.3,714197,1066210.9,298490.2,-670.0342,222559.58
139,24,0.0178,995128,1422966.8,1207985,1857347.1,818200,1222027,35950.06,2882.71,72902.76
151,25,0.019199999,865478,1289941.4,1105179,1666312.9,550873,914737.75,160701.44,-322.99634,75320.6
159,26,0.0206,1371200,2965558.5,1080856,2054901.8,1402384,3367966.8,329516.88,9603.004,168757.73
170,27,0.0224,948881,1387391.8,1420834,2011604,576502,903453.7,97281.18,3834.7893,33619.242
179,28,0.0235,870835,1222358.4,1755226,2510887,451368,679796.75,28192.24,4260.0527,44070.91
187,29,0.0242,1173275,1782343.1,1528599,2304219.3,1343306,2150248,87143.875,4723.3965,179447.7
190,30,0.024699999,1113114,1752354.8,1088655,1686705.1,639596,1112483,80389.81,3732.845,58566.72
