Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
3,1,0.00029999999,640773,921815.7,1395622,1887843,708501,1036111.94,3549.2058,208492.94,9507.613
4,2,0.00029999999,507484,669164.6,1175733,1530921.6,552937,733002.2,1489.435,160090.9,860.15454
11,3,0.0007,1280383,2873275.5,1592429,4194304,933363,2118198.8,7321.5615,78340.59,9779.56
18,4,0.0016999999,835783,1165198.8,1285188,1831576.1,544249,828644.3,3310.3452,164421.42,707.4407
20,5,0.0018,621536,874290.3,1648133,2239015.8,564257,881682.4,1246.5602,525979.7,8123.8604
22,6,0.0019999999,1263432,3137722.5,1715948,3699990,1266739,3293483,11242.495,521652.53,5522.0933
26,7,0.0023,606893,808128.94,855554,1136869.4,642827,932731.8,852.2124,309324.9,439.3475
28,8,0.0023999999,655933,850189.44,1334952,1679560.5,597863,805035.75,700.90076,76052.74,371.25406
31,9,0.0025,636316,827089.2,1199645,1551129.8,699317,959696.3,1868.4867,66028.79,3285.9485
32,10,0.0026,886638,1606819.4,1248739,2418722.3,927387,1812777.4,6377.436,141267.58,1094.5687
34,11,0.0026,1307655,2407168.8,1284271,2539927,1367297,2588018,33689.574,366635.2,14648.703
39,12,0.0033,557298,744046.4,1064564,1418105.6,542746,769543.56,2628.5078,44420.36,1757.6528
45,13,0.0037999998,572103,740407.4,1212625,1558188.6,587965,780709,2736.7441,172036.66,779.3131
47,14,0.0039999997,539370,800575.75,1235376,1708268.1,608450,941681.94,2125.5698,310927.6,522.08875
50,15,0.0042999997,951338,1428043.8,1629315,2255428.5,645922,1095409.3,3167.5806,330927.72,3285.2712
52,16,0.0042999997,854319,1094480.5,1172426,1543335.9,680509,902605.06,2067.071,94872.79,868.6831
53,17,0.0042999997,1145648,2222867.5,1617134,3583095,660793,1736494.6,6531.1445,145414.89,4905.2456
56,18,0.0046,933530,2548648.5,1428772,3877045.5,877917,2265461.8,7747.7236,177540.98,1690.9863
59,19,0.0049,1093683,1745848,1541134,2166748.5,1296801,2071794,5283.2974,189101.66,1271.9923
62,20,0.005,679066,941433.8,923942,1429507,608990,942861.8,1640.0247,323725.7,203.06781
63,21,0.0052,1164738,1706232.9,1488974,2209744.3,802541,1294207.9,4043.1045,155487.16,691.022
71,22,0.0056999996,1001396,2459886,1459724,3364300,935048,2770978,9173.327,287016.06,2890.9438
74,23,0.0058999998,813954,1118827.4,1695120,2400763.8,653455,988233.94,2792.69,192837.25,554.9978
75,24,0.0061,380431,454704.13,860223,1077719.9,425791,522315.72,416.68896,78741.11,9123.867
80,25,0.0064999997,847106,1155965.9,1416113,1934329.3,807708,1200426.4,3267.819,101440.4,3868.8743
81,26,0.0066,1030922,1379668.3,961381,1387182.6,1025902,1442499,521.6642,172759.81,2184.0151
85,27,0.0067,1324074,2430974.5,1532905,3577009,740102,1907045.6,7200.8457,606463.44,3879.2175
87,28,0.0069999998,840516,1099294.4,1810213,2479784.8,769775,1063381.4,112.563965,360463.94,7829.977
89,29,0.0071,548252,1158049.3,1298879,3025362,459257,1149415,3867.8237,204780.86,3299.712
92,30,0.0072,1058580,2051062.4,1618178,3214667.5,887501,1963268.8,8136.3555,131856.83,12009.73
93,31,0.0072999997,1020528,1347052.8,1632301,2413343.8,883469,1321614.5,4014.0938,219214.92,215.7881
95,32,0.0074,722246,973236.4,988424,1376973.4,689210,1010115.1,1183.9816,315480.8,279.2032
96,33,0.0075,703790,892630.56,1168406,1549745.5,611894,809472.5,821.85803,223267.2,7455.707
98,34,0.0077,675250,938883.2,1072503,1453164.8,673539,1018519.1,2554.03,160888.03,561.5512
101,35,0.0081,1004142,1226640.9,1172563,1513255.4,848373,1007251.4,1930.948,72673.836,610.3328
103,36,0.0081,831150,1457037.3,1094410,2410757,503425,1160005.8,5287.5234,236620.84,3623.9253
105,37,0.0082,1223165,1679444.5,1419486,2207887.3,916756,1382388.5,2883.0059,351880.66,319.28064
108,38,0.0084999995,639475,912182.06,827101,1137516,666931,1059300.8,1939.9166,241222.94,855.8639
