Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
12,1,0.0009,785718,1135288.5,1629614,2183026.3,827895,1230294.9,47338.867,3083.3416,11217.165
13,2,0.0009,1147334,2529810.5,1510082,3337352.3,802843,2161976.5,79366.93,8669.25,11772.2
17,3,0.0011,761264,1039786.4,1565818,2022392.3,698741,970254.25,15576.764,3311.3408,9313.265
26,4,0.0018,750116,958431.3,1352504,1805835,619140,841848.2,68123.83,498.49133,13113.118
28,5,0.0019999999,1081251,1549213.6,1357078,2050105.6,812010,1246288.4,29122.748,5379.341,11455.343
39,6,0.0028,440350,635399.94,1150355,1470651.5,526935,788407.56,111089.32,-200.4961,9756.206
62,7,0.0046,716009,978661.2,1548252,2023031.4,809502,1138271.4,212050.25,-610.0149,7127.765
63,8,0.0047999998,1199589,1711147.9,1989401,2820943.3,1115046,1726072.5,27594.813,4592.0313,17752.068
118,9,0.0092,1032044,1322053.6,1151991,1530592.6,954248,1271129.1,16385.117,3062.4043,11396.848
144,10,0.0111,1112351,1689958.8,1860643,2763458.3,1076912,1661313.9,18449.004,6143.253,15081.012
188,11,0.0143,520043,691577.06,1387853,1769585.3,463889,577137.56,28461.445,883.2301,6941.1743
191,12,0.0144,542716,763389.44,1179250,1548507.8,619188,918278,27405.092,16398.246,23464.498
264,13,0.019299999,669247,843477.4,1061154,1388718.1,503304,632115.9,9697.056,862.14197,7442.017
272,14,0.0201,583268,822303.9,1243581,1704431,614470,916166.06,31617.086,2069.3076,6489.34
275,15,0.020499999,761882,1097370.4,1002202,1331396.3,402964,586849.4,17696.607,2419.198,7585.2974
279,16,0.0208,802822,1134252.1,1267718,1727116,818135,1183322.4,25541.031,1972.7247,8774.158
299,17,0.0229,679959,951092.9,1241731,1706739.6,346658,530170.25,34743.465,3900.3958,12260.094
345,18,0.0267,640254,860481.2,1070251,1397822.8,372317,504918.2,61440.82,10092.895,8837.64
392,19,0.0296,1183419,4194304,1543076,4194304,1272215,4194304,162066.92,20161.244,15929.967
438,20,0.0336,919412,1339876,1776337,2474708,782510,1260371.4,54797.52,1838.9886,20841.188
450,21,0.034199998,975627,4022293.3,2067320,4194304,943020,4133767.8,188074.11,43124.32,26849.643
463,22,0.0347,510971,619414.6,1115259,1396670.1,511633,617968.4,10763.334,716.59265,6014.3853
495,23,0.037499998,574758,854103.75,621082,1016624.8,622965,1004491.9,90355.57,2575.7468,11569.363
506,24,0.038599998,439092,596033.1,1306421,1619822.5,352322,484316.38,25294.555,1533.4795,6887.4014
515,25,0.039499998,909115,1239887.4,1188084,1562360.6,948950,1382166.5,14888.735,2918.21,11958.36
533,26,0.0407,645098,821594.8,1353304,1886539.8,561919,760337.9,23095.049,1538.6688,15426.258
569,27,0.0435,477945,663776,1221932,1556332.4,332104,466959.5,46669.42,909.34094,10003.058
575,28,0.043899998,872604,1132064.1,1267785,1764610.3,646142,889598.3,73379.11,1776.4785,9127.528
