Absolute Event,Relative Event,Time,SSC-H,SSC-A,FSC-H,FSC-A,SSC-B-H,SSC-B-A,GFP-A,PE-A,APC-A
3,1,0,1131737,2439006.3,1560366,3697279.3,995545,2069003.3,64394.938,7710.489,15492.372
6,2,0.0001,567356,792611.25,1463427,1886560.1,557751,757985.06,14762.37,2118.179,10427.357
7,3,0.0002,868150,2907450.3,1659507,4194304,823843,2786765.5,129990.64,9458.23,10599.18
21,4,0.0011999999,788481,1261943.1,682557,1199486.1,458955,836436.3,28643.97,3716.9604,17599.889
25,5,0.0015,800396,1103137.4,1697890,2497572,721944,1072741,47014.246,4771.4893,13847.638
45,6,0.003,1030631,1479800.8,1521691,2330037.5,617110,925766.2,21553.158,11077.432,20453.928
46,7,0.003,735132,1186885.3,1684015,2415933.3,603367,1036763.44,157887.36,-383.12988,11490.572
54,8,0.0037999998,378806,481174.16,832332,1110357.9,409589,551677.9,16913.197,745.9137,8566.607
61,9,0.0044,562237,723449.94,1333920,1845025.3,341867,476670.66,14723.493,1574.3108,7349.8706
63,10,0.0045,1365097,3340229,1480401,4194304,906038,2514847.3,208326.44,8623.464,34194.258
91,11,0.0066,899914,2214449.3,1707501,3788853.3,837554,1937806.3,45682.1,8213.107,19020.824
92,12,0.0066,923131,1236028,1237341,1808248.9,634111,904003.9,10962.486,3110.178,28838.459
95,13,0.0069,908798,1680607.5,1045177,1584437.9,466876,931144.6,50223.805,4712.003,12263.473
107,14,0.007999999,909496,1487924.4,966468,1506821.1,1074680,1820795,63507.3,3491.6816,21900.598
112,15,0.0083,884549,1411752.3,1439892,2778457.3,547733,969791.7,36362.97,4274.0854,9670.95
122,16,0.009,560551,835431.9,1312032,1788609.8,533679,794032.2,28018.578,2617.8105,7414.6284
149,17,0.0109,667043,905814.25,1416760,1841508.5,367529,523358.88,51367.363,1926.3287,8258.891
153,18,0.0111,571515,673239.94,960894,1301270.1,395784,496159.56,20516.76,1645.4978,5961.2827
159,19,0.011399999,482346,655853.4,1069992,1383084.6,506834,706647.25,27985.982,641.4148,16862.758
181,20,0.0132,555301,771008.3,1216743,1502466.5,328825,463588.84,19988.867,11112.896,10767.867
185,21,0.0133,1342162,1924280.3,1689308,2608865.3,1338167,2062841.3,316635.9,2082.952,17709.96
204,22,0.0149,958702,1271698.4,1507801,2081514.9,764970,1092844.1,47827.137,3346.9233,12896.259
208,23,0.0150999995,907382,1312911.6,1318543,1916074.6,802493,1239728.1,50710.1,3130.5757,24917.705
209,24,0.015199999,737722,1719481,1337914,3178069,685276,1640521.9,33523.28,5229.7827,24432.43
210,25,0.015199999,559036,821111.75,1342296,1819473.3,674127,1021147.9,81738.125,1756.3711,6254.2583
214,26,0.0157,596984,764117.9,1117819,1419777.6,590851,786408.44,22541.248,2433.5208,10265.125
225,27,0.016099999,1087010,2737293.5,1349330,4194304,647076,2020149.6,49698.426,11881.348,15835.898
226,28,0.0162,865648,1242258.6,1437021,1894928.3,902586,1360706.6,17975.295,1837.0029,11435.098
232,29,0.0166,696568,2031230.6,1551522,3872884,789604,2163184.3,50943.586,7646.202,8125.669
237,30,0.0169,1027394,1331483.4,1345026,2008286.5,610558,828020.25,55559.117,5181.1255,10880.324
238,31,0.0169,953028,1400544.6,985030,1571890.9,539319,889428.94,56095.66,4546.892,8767.154
240,32,0.016999999,1035940,1598820.3,1237099,1771555.3,639660,1025363.3,65128.43,6573.719,14101.648
244,33,0.0173,802665,1636208.1,1248523,2556318,537358,1318189.6,36305.363,6969.395,28506.398
253,34,0.018099999,824342,1211433.8,1357555,1877590.5,835593,1286560.8,16617.232,5959.783,8131.9907
254,35,0.018099999,741020,1089218.6,1075022,1418211.9,811982,1265370.4,17314.305,2783.4114,7674.4585
260,36,0.0186,311651,372479.78,1155561,1439406.1,243193,308842,11147.811,-74.05786,7024.707
275,37,0.019299999,788067,1069165.9,1075131,1614944.3,428680,590468.6,40279.25,1512.324,8224.059
290,38,0.0201,1215706,2744942.3,1819295,3884797.5,1031505,2938708.5,75906.945,8827.557,16007.571
293,39,0.020299999,786638,1204027.6,1974308,2681564,726322,1196467.1,51804.71,2616.5317,16415.396
297,40,0.020399999,590446,789389.8,1451864,1863824.9,529813,723091.44,51276.434,770.7993,7657.073
310,41,0.021499999,971502,1429432.5,1601279,2514202,747217,1206640.5,25252.518,3988.9448,9642.6045
312,42,0.021599999,708266,1048033.3,1649455,2288094.3,621768,929238.7,71487.66,2611.0369,9985.258
313,43,0.021599999,582960,792028.2,1074272,1365301.3,314621,436018.63,22242.537,1280.8281,7692.8486
316,44,0.0218,446853,576347.56,1100490,1277919.3,409740,488776.34,9851.165,1702.4607,14028.975
323,45,0.0221,856815,1078399.4,1312481,1802453.6,595267,811114.94,40805.29,1331.0251,9650.924
327,46,0.0224,621445,803933,904370,1164763.4,613637,877850,18020.959,1409.1333,9699.199
335,47,0.0231,903082,1235781.5,1176859,1715671.9,462679,705248.94,13779.036,3568.092,10473.661
344,48,0.023799999,493711,1355534.1,1165950,2863004.5,399473,966445.56,22096.34,5115.283,5675.062
346,49,0.023899999,736191,954615.4,1119987,1512722.3,533893,722245.8,27700.682,2116.9858,12946.287
347,50,0.024,445085,624942.3,952510,1232281.6,222341,323644.28,29874.613,1032.4365,5582.233
357,51,0.0246,602439,829807.7,1420312,1893668.4,419402,612119.75,16333.551,1951.9976,12831.414
369,52,0.0253,1087396,2368235.5,1701923,3797942.3,723780,1834635,309780.2,2882.0032,12132.697
372,53,0.0256,849705,1211286.1,1174581,1466134.4,572627,899358.44,15695.32,3621.146,14371.216
374,54,0.0257,1427966,3449610.3,1785747,4194304,892899,2488577.5,116279.49,11057.033,34973.035
375,55,0.025899999,1057322,1540606.4,1908365,2727541.8,825958,1385934.1,62013.754,1955.5942,10769.963
384,56,0.0264,976267,1294578,1467015,1860226.6,1063960,1307332.5,25744.754,2227.4075,10681.838
385,57,0.0265,491781,653578.6,1401275,1778794.6,478394,671481.3,60803.63,1368.1414,8163.8867
402,58,0.0276,692158,943183,1374957,1834551,530823,719595.9,23766.205,2299.311,7283.5713
